generation,best_fitness,mean_fitness,mean_reward,mean_survival,mean_floor_reached,mean_bosses_defeated,mean_chests_opened,mean_powerups_picked,mean_damage_powerups,mean_range_powerups,mean_speed_powerups,mean_diagonal_powerups,mean_vitality_powerups,mean_damage,mean_gate_distance,mean_best_gate_distance,mean_gate_tile_visits,mean_use_gate_attempts,mean_invalid_use_gate_attempts,success_rate,champion_id,elite_ids
0,-23.77812957763672,-24.043128967285156,-26.781002044677734,64.26249694824219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,47.375,53.03125,0.0,27.125,27.125,0.0,2,2 3
1,-33.187503814697266,-34.46375274658203,-37.26237869262695,64.7874984741211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,38.03125,52.3125,0.0,26.90625,26.90625,0.0,4,4 2
2,-27.415630340576172,-28.52187728881836,-31.141254425048828,62.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0625,41.40625,51.9375,0.0,21.1875,21.1875,0.0,2,2 4
3,-13.670312881469727,-14.567190170288086,-17.673128128051758,70.71875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46875,44.46875,50.28125,0.0,21.78125,21.78125,0.0,0,0 3
4,-11.539061546325684,-12.777189254760742,-15.553314208984375,66.0999984741211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40625,48.40625,51.125,0.0,17.78125,17.78125,0.0,4,4 0
5,-10.7578125,-11.805935859680176,-15.100311279296875,74.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84375,41.96875,50.15625,0.0,18.65625,18.65625,0.0,4,4 3
6,-7.634358882904053,-9.281866073608398,-12.726866722106934,79.75,1.0,0.0,0.03125,0.0625,0.03125,0.0,0.0,0.0,0.03125,5.5,42.5,48.21875,0.0,17.75,17.75,0.0,4,4 3
7,-1.2624784708023071,-2.2906060218811035,-5.922418594360352,86.89375305175781,1.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,5.0,45.5,46.40625,0.0,18.15625,18.15625,0.0,4,4 3
8,-7.457786560058594,-9.484670639038086,-13.525983810424805,88.10624694824219,1.0,0.0,0.15625,0.28125,0.125,0.0,0.0,0.0,0.15625,6.03125,34.5625,45.625,0.0,17.84375,17.84375,0.0,2,2 4
9,6.46878719329834,4.267533302307129,-0.03209203481674194,92.73750305175781,1.0,0.0,0.21875,0.34375,0.125,0.0,0.0,0.0,0.21875,6.0,42.0625,44.625,0.0,18.21875,18.21875,0.0,2,2 4
10,15.146933555603027,7.070664405822754,2.4679770469665527,98.8812484741211,1.0,0.0,0.25,0.46875,0.21875,0.0,0.0,0.0,0.25,6.3125,40.40625,43.5,0.0,23.0,23.0,0.0,4,4 2
11,16.126617431640625,12.372236251831055,7.376485347747803,102.7125015258789,1.0,0.0,0.375,0.65625,0.28125,0.0,0.0,0.0,0.375,6.46875,40.59375,42.5,0.0,14.4375,14.4375,0.0,4,4 2
12,7.9359846115112305,6.129096984863281,1.833097219467163,93.01249694824219,1.0,0.0,0.1875,0.3125,0.125,0.0,0.0,0.0,0.1875,6.28125,41.40625,44.875,0.0,12.6875,12.6875,0.0,4,4 2
13,10.087532043457031,7.208160400390625,2.1886603832244873,106.5250015258789,1.0,0.0,0.34375,0.625,0.28125,0.0,0.0,0.0,0.34375,6.3125,41.8125,43.5625,0.0,13.96875,13.96875,0.0,2,2 4
14,24.78756332397461,22.325057983398438,17.20362091064453,104.2562484741211,1.0,0.0,0.40625,0.6875,0.28125,0.0,0.0,0.0,0.40625,6.5625,45.5,42.78125,0.0,11.1875,11.1875,0.0,4,4 2
15,19.06879425048828,16.678157806396484,12.451720237731934,95.2562484741211,1.0,0.0,0.09375,0.15625,0.0625,0.0,0.0,0.0,0.09375,6.5625,48.5625,45.8125,0.0,7.78125,7.78125,0.0,4,4 2
16,21.106319427490234,20.265682220458984,14.994245529174805,109.2562484741211,1.0,0.0,0.40625,0.78125,0.375,0.0,0.0,0.0,0.40625,6.5625,46.15625,43.75,0.0,8.125,8.125,0.0,2,2 1
17,33.401649475097656,30.81288719177246,24.871448516845703,115.6937484741211,1.0,0.0,0.625,1.25,0.625,0.0,0.0,0.0,0.625,6.78125,41.8125,40.1875,0.0,12.15625,12.15625,0.0,2,2 1
18,27.862573623657227,25.771316528320312,20.396442413330078,107.4124984741211,1.0,0.0,0.46875,0.9375,0.46875,0.0,0.0,0.0,0.46875,6.75,43.34375,41.625,0.0,9.09375,9.09375,0.0,4,4 2
19,35.262569427490234,32.3988151550293,26.6170654296875,107.3499984741211,1.0,0.0,0.65625,1.28125,0.625,0.0,0.0,0.0,0.65625,6.9375,40.8125,39.03125,0.0,7.40625,7.40625,0.0,4,4 2
20,34.40632629394531,29.21256446838379,23.231563568115234,110.19999694824219,1.0,0.0,0.71875,1.40625,0.6875,0.0,0.0,0.0,0.71875,6.875,38.1875,38.375,0.0,8.875,8.875,0.0,4,4 3
21,43.61256408691406,39.61481857299805,33.60512924194336,100.45625305175781,1.0,0.0,0.90625,1.8125,0.90625,0.0,0.0,0.0,0.90625,6.574999809265137,37.3125,36.8125,0.0,10.25,10.25,0.0,4,4 0
22,44.22510528564453,43.391334533691406,36.84633255004883,115.75,1.0,0.0,0.90625,1.8125,0.90625,0.0,0.0,0.0,0.90625,7.0,37.4375,35.625,0.0,13.34375,13.34375,0.0,2,2 3
23,44.20478057861328,39.664894104003906,33.132205963134766,113.66874694824219,1.0,0.0,0.9375,1.8125,0.875,0.0,0.0,0.0,0.9375,6.931250095367432,35.125,34.5625,0.0,14.90625,14.90625,0.0,0,0 3
24,45.3250846862793,42.05697250366211,35.489845275878906,122.73750305175781,1.0,0.0,0.8125,1.625,0.8125,0.0,0.0,0.0,0.8125,7.0,36.71875,35.28125,0.0,13.53125,13.53125,0.0,1,1 0
25,43.123531341552734,37.65666198730469,31.24472427368164,123.04374694824219,1.0,0.0,0.75,1.5,0.75,0.0,0.0,0.0,0.75,6.78125,39.5625,38.0625,0.0,8.9375,8.9375,0.0,0,0 3
26,48.4672966003418,40.637908935546875,34.171661376953125,120.6875,1.0,0.0,0.8125,1.625,0.8125,0.0,0.0,0.0,0.8125,6.78125,38.875,37.125,0.0,10.96875,10.96875,0.0,2,2 4
27,55.83449172973633,51.756996154785156,44.57880401611328,130.6062469482422,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,34.5625,33.15625,0.0,11.96875,11.96875,0.0,1,1 3
28,54.203216552734375,49.84136199951172,42.6153678894043,132.1999969482422,1.0,0.0,1.0,1.96875,0.96875,0.0,0.0,0.0,1.0,7.0,34.375,32.8125,0.0,13.0625,13.0625,0.0,1,1 3
29,53.42980194091797,48.831668853759766,42.01960372924805,123.8812484741211,1.0,0.0,0.9375,1.875,0.9375,0.0,0.0,0.0,0.9375,6.78125,35.3125,33.6875,0.0,8.78125,8.78125,0.0,2,2 4
30,57.57822799682617,52.372596740722656,45.791160583496094,114.8812484741211,1.0,0.0,0.9375,1.875,0.9375,0.0,0.0,0.0,0.9375,7.0,35.03125,34.125,0.0,8.4375,8.4375,0.0,4,4 0
31,58.38447952270508,54.24135208129883,47.572723388671875,117.7874984741211,1.0,0.0,0.9375,1.84375,0.90625,0.0,0.0,0.0,0.9375,7.0,34.46875,33.4375,0.0,8.3125,8.3125,0.0,2,2 4
32,62.45011901855469,53.70698165893555,46.81967544555664,122.9937515258789,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,7.0,33.84375,33.40625,0.0,9.84375,9.84375,0.0,4,4 1
33,52.228240966796875,49.744483947753906,42.91729736328125,125.15625,1.0,0.0,0.90625,1.78125,0.875,0.0,0.0,0.0,0.90625,7.0,34.46875,33.84375,0.0,8.71875,8.71875,0.0,3,3 4
34,52.68605422973633,47.912925720214844,40.941551208496094,131.27499389648438,1.0,0.0,0.90625,1.75,0.84375,0.0,0.0,0.0,0.90625,6.78125,35.75,34.4375,0.0,9.53125,9.53125,0.0,3,3 1
35,52.895423889160156,47.90979766845703,41.29011154174805,123.71875,1.0,0.0,0.84375,1.6875,0.84375,0.0,0.0,0.0,0.84375,6.78125,36.625,35.59375,0.0,7.21875,7.21875,0.0,3,3 4
36,49.770423889160156,45.67542266845703,38.97492599487305,126.4124984741211,1.0,0.0,0.84375,1.65625,0.8125,0.0,0.0,0.0,0.84375,6.78125,36.9375,35.5,0.0,5.28125,5.28125,0.0,3,3 2
37,50.62509536743164,41.87884521484375,35.41234588623047,123.55000305175781,1.0,0.0,0.75,1.46875,0.71875,0.0,0.0,0.0,0.75,7.0,38.21875,36.6875,0.0,6.53125,6.53125,0.0,2,2 1
38,49.15632247924805,40.22257614135742,34.04832077026367,113.5999984741211,1.0,0.0,0.78125,1.5625,0.78125,0.0,0.0,0.0,0.78125,6.6875,40.0625,37.71875,0.0,5.40625,5.40625,0.0,2,2 4
39,54.5438232421875,46.31632614135742,40.155826568603516,102.7249984741211,1.0,0.0,0.9375,1.84375,0.90625,0.0,0.0,0.0,0.9375,6.6875,35.3125,35.28125,0.0,4.375,4.375,0.0,3,3 0
40,50.998531341552734,47.16640090942383,40.73789596557617,109.3125,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,6.731249809265137,34.40625,33.9375,0.0,6.625,6.625,0.0,1,1 4
41,53.16101837158203,49.5776481628418,43.1859016418457,107.7125015258789,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,6.793749809265137,36.03125,34.84375,0.0,5.90625,5.90625,0.0,4,4 1
42,52.52290344238281,45.60790252685547,39.191650390625,111.0625,1.0,0.0,0.9375,1.875,0.9375,0.0,0.0,0.0,0.9375,6.71875,33.34375,34.03125,0.0,6.15625,6.15625,0.0,4,4 1
43,57.64853286743164,48.45177459716797,42.06721115112305,109.48124694824219,1.0,0.0,0.9375,1.875,0.9375,0.0,0.0,0.0,0.9375,6.806250095367432,35.71875,33.71875,0.0,4.8125,4.8125,0.0,4,4 3
44,58.220394134521484,51.690406799316406,45.255775451660156,110.17500305175781,1.0,0.0,0.9375,1.875,0.9375,0.0,0.0,0.0,0.9375,6.96875,35.03125,33.78125,0.0,4.53125,4.53125,0.0,3,3 4
45,47.32039260864258,42.062007904052734,36.20250701904297,100.38749694824219,1.0,0.0,0.8125,1.625,0.8125,0.0,0.0,0.0,0.8125,6.793749809265137,37.78125,36.4375,0.0,4.3125,4.3125,0.0,2,2 3
46,61.368812561035156,53.64982986450195,47.46120834350586,101.7125015258789,1.0,0.0,0.9375,1.875,0.9375,0.0,0.0,0.0,0.9375,7.012499809265137,35.1875,33.96875,0.0,4.8125,4.8125,0.0,3,3 2
47,68.14697265625,57.86635208129883,51.309539794921875,109.89375305175781,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,33.40625,32.25,0.0,4.21875,4.21875,0.0,3,3 4
48,68.54853057861328,58.0457763671875,51.6734619140625,103.85624694824219,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.981249809265137,33.03125,32.09375,0.0,2.625,2.625,0.0,4,4 2
49,60.021995544433594,56.4788703918457,49.49024200439453,124.2874984741211,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,33.96875,32.75,0.0,4.65625,4.65625,0.0,3,3 4
50,63.45011901855469,55.2913703918457,48.22736740112305,126.80000305175781,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,33.46875,31.6875,0.0,3.8125,3.8125,0.0,4,4 2
51,56.336029052734375,52.677276611328125,46.354148864746094,105.125,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,6.84375,36.15625,34.0625,0.0,3.1875,3.1875,0.0,3,3 4
52,62.45635223388672,54.010093688964844,47.56240463256836,106.2562484741211,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,35.75,34.1875,0.0,5.21875,5.21875,0.0,3,3 2
53,47.79072952270508,42.271339416503906,35.932716369628906,114.5374984741211,1.0,0.0,0.84375,1.6875,0.84375,0.0,0.0,0.0,0.84375,6.75,38.34375,36.3125,0.0,8.125,8.125,0.0,4,4 2
54,50.96289825439453,41.4838981628418,35.1401481628418,112.36250305175781,1.0,0.0,0.875,1.75,0.875,0.0,0.0,0.0,0.875,6.793749809265137,39.34375,37.46875,0.0,6.5,6.5,0.0,3,3 4
55,45.104793548583984,38.54792022705078,31.773855209350586,126.03125,1.0,0.0,0.875,1.75,0.875,0.0,0.0,0.0,0.875,6.90625,34.90625,36.6875,0.0,5.1875,5.1875,0.0,3,3 2
56,48.71258544921875,37.79957962036133,31.84983253479004,109.17500305175781,1.0,0.0,0.75,1.5,0.75,0.0,0.0,0.0,0.75,6.525000095367432,39.15625,37.5625,0.0,3.8125,3.8125,0.0,4,4 3
57,58.53135299682617,42.08509826660156,35.449161529541016,125.03125,1.0,0.0,0.8125,1.59375,0.78125,0.0,0.0,0.0,0.8125,7.0,39.90625,37.25,0.0,3.0625,3.0625,0.0,4,4 3
58,55.65165710449219,50.54729080200195,43.95104217529297,116.6875,1.0,0.0,0.9375,1.875,0.9375,0.0,0.0,0.0,0.9375,6.78125,37.125,35.40625,0.0,2.40625,2.40625,0.0,1,1 3
59,63.93449020385742,54.35698699951172,47.38393020629883,123.76875305175781,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,35.28125,33.90625,0.0,2.34375,2.34375,0.0,4,4 1
60,64.25324249267578,55.972618103027344,48.981056213378906,126.46875,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,7.0,33.6875,32.625,0.0,1.03125,1.03125,0.0,1,1 4
61,65.52824401855469,58.081993103027344,51.09543228149414,124.21875,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,33.09375,32.28125,0.0,2.40625,2.40625,0.0,1,1 4
62,73.63761138916016,56.347618103027344,49.45111846923828,123.30000305175781,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,7.0,33.53125,32.8125,0.0,1.53125,1.53125,0.0,1,1 4
63,58.02510452270508,53.01634979248047,46.59316635131836,115.85624694824219,1.0,0.0,0.84375,1.65625,0.8125,0.0,0.0,0.0,0.84375,7.0,34.96875,34.25,0.0,2.09375,2.09375,0.0,0,0 4
64,67.98136138916016,55.57573699951172,48.840423583984375,122.09375,1.0,0.0,0.90625,1.8125,0.90625,0.0,0.0,0.0,0.90625,7.0,33.78125,32.96875,0.0,1.90625,1.90625,0.0,1,1 0
65,62.8985481262207,53.787925720214844,46.92405319213867,123.5250015258789,1.0,0.0,0.96875,1.90625,0.9375,0.0,0.0,0.0,0.96875,6.78125,34.34375,33.125,0.0,2.46875,2.46875,0.0,4,4 0
66,59.653236389160156,56.45073699951172,49.667484283447266,119.5250015258789,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,7.0,34.03125,32.90625,0.0,3.15625,3.15625,0.0,4,4 0
67,68.22824096679688,55.413246154785156,48.55742645263672,121.9437484741211,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,7.0,34.59375,33.53125,0.0,3.3125,3.3125,0.0,1,1 0
68,60.209503173828125,55.87263107299805,48.64101028442383,132.3874969482422,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,33.25,32.125,0.0,3.625,3.625,0.0,3,3 1
69,69.8969955444336,54.663238525390625,47.80604934692383,119.90625,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,34.875,33.59375,0.0,7.03125,7.03125,0.0,4,4 1
70,63.359493255615234,50.9319953918457,43.93737030029297,124.48750305175781,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,35.59375,33.59375,0.0,13.1875,13.1875,0.0,3,3 1
71,57.96261978149414,54.9851188659668,48.095680236816406,120.98124694824219,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,34.9375,33.3125,0.0,7.78125,7.78125,0.0,1,1 4
72,59.9532356262207,55.010108947753906,48.28717041015625,115.4312515258789,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,35.0,33.8125,0.0,7.53125,7.53125,0.0,4,4 1
73,57.45479202270508,49.39104461669922,42.717918395996094,119.25,1.0,0.0,0.9375,1.875,0.9375,0.0,0.0,0.0,0.9375,6.78125,35.875,34.65625,0.0,9.40625,9.40625,0.0,4,4 1
74,56.721988677978516,50.72573471069336,43.808738708496094,121.9000015258789,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,35.28125,33.96875,0.0,18.15625,18.15625,0.0,4,4 3
75,58.85166931152344,46.15666961669922,39.262107849121094,126.6312484741211,1.0,0.0,0.9375,1.875,0.9375,0.0,0.0,0.0,0.9375,6.78125,36.28125,35.4375,0.0,16.53125,16.53125,0.0,3,3 2
76,58.04698944091797,50.9382438659668,43.79249572753906,129.52499389648438,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,33.78125,32.90625,0.0,13.4375,13.4375,0.0,4,4 2
77,56.478206634521484,41.85634231567383,35.708595275878906,109.30000305175781,1.0,0.0,0.84375,1.6875,0.84375,0.0,0.0,0.0,0.84375,6.5625,38.40625,37.34375,0.0,17.1875,17.1875,0.0,1,1 4
78,63.640716552734375,55.86322021484375,49.2895393371582,110.45625305175781,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,33.125,32.59375,0.0,9.78125,9.78125,0.0,4,4 3
79,70.8563461303711,58.5163459777832,52.05891036987305,106.58125305175781,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,32.5,32.125,0.0,8.03125,8.03125,0.0,4,4 1
80,64.36288452148438,53.86577224731445,47.75989532470703,95.3499984741211,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.918749809265137,31.625,32.3125,0.0,6.71875,6.71875,0.0,3,3 4
81,64.01102447509766,55.916648864746094,49.7625846862793,97.03125,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.90625,31.125,32.0625,0.0,9.71875,9.71875,0.0,4,4 3
82,67.80694580078125,54.50457763671875,48.56407928466797,89.94999694824219,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.900000095367432,31.375,32.125,0.0,6.3125,6.3125,0.0,3,3 4
83,60.985069274902344,54.3724479675293,48.453697204589844,89.1500015258789,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.912499904632568,31.34375,32.125,0.0,6.09375,6.09375,0.0,4,4 3
84,47.88379669189453,37.14092254638672,31.74642562866211,76.4749984741211,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.112500190734863,25.96875,32.0,0.0,3.71875,3.71875,0.0,3,3 1
85,58.91099166870117,53.00849533081055,47.48236846923828,76.4749984741211,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.84375,30.34375,32.0,0.0,4.6875,4.6875,0.0,3,3 4
86,72.4081802368164,51.6535530090332,46.36161422729492,72.53125,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.199999809265137,31.375,32.0,0.0,2.5625,2.5625,0.0,3,3 4
87,70.82662200927734,56.98350143432617,51.33400344848633,80.5875015258789,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.84375,30.96875,32.0,0.0,4.0625,4.0625,0.0,3,3 4
88,65.81131744384766,54.14469528198242,48.36225509643555,84.90625,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.862500190734863,30.09375,32.0625,0.0,7.28125,7.28125,0.0,3,3 1
89,65.05257415771484,55.518821716308594,49.599700927734375,89.38749694824219,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.875,31.21875,32.125,0.0,3.5,3.5,0.0,3,3 1
90,65.24006652832031,53.22369384765625,47.36288070678711,87.59375,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.849999904632568,34.5,32.53125,0.0,4.125,4.125,0.0,3,3 2
91,65.49974060058594,51.667503356933594,45.69944381713867,90.90625,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.893750190734863,32.375,32.625,0.0,5.625,5.625,0.0,3,3 2
92,62.712554931640625,50.600067138671875,44.85106658935547,87.67500305175781,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,6.5625,35.28125,34.15625,0.0,4.625,4.625,0.0,3,3 4
93,62.5316276550293,55.69439697265625,49.71526336669922,90.9000015258789,1.0,0.0,1.0,1.96875,0.96875,0.0,0.0,0.0,1.0,6.956250190734863,34.34375,33.25,0.0,3.71875,3.71875,0.0,3,3 2
94,66.94445037841797,55.677459716796875,49.592769622802734,94.3062515258789,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.974999904632568,33.5,33.03125,0.0,4.8125,4.8125,0.0,3,3 1
95,69.25540161132812,55.30427932739258,49.009033203125,101.2125015258789,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.993750095367432,32.875,32.75,0.0,8.40625,8.40625,0.0,3,3 2
96,69.47509002685547,51.190711975097656,44.95039749145508,100.09375,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.875,32.6875,33.09375,0.0,7.625,7.625,0.0,3,3 2
97,77.5344467163086,56.515830993652344,50.42626953125,94.54374694824219,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.962500095367432,33.1875,32.40625,0.0,4.9375,4.9375,0.0,3,3 2
98,69.13789367675781,54.0102653503418,47.85157775878906,99.79374694824219,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,6.818749904632568,33.90625,32.6875,0.0,3.78125,3.78125,0.0,3,3 4
99,67.73757934570312,57.69396209716797,51.375465393066406,102.17500305175781,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.962500095367432,32.5625,31.5625,0.0,3.125,3.125,0.0,3,3 2
100,55.68915557861328,51.59765625,45.208717346191406,107.9937515258789,1.0,0.0,0.96875,1.9375,0.96875,0.0,0.0,0.0,0.96875,6.731249809265137,31.6875,31.875,0.0,3.375,3.375,0.0,1,1 3
101,69.48944854736328,61.3398551940918,54.62541580200195,117.90625,1.0,0.0,0.96875,1.90625,0.96875,0.0,0.0,0.0,0.9375,6.887499809265137,28.90625,27.03125,0.0,1.65625,1.65625,0.0,3,3 4
102,67.43290710449219,63.53267288208008,56.16386032104492,129.28125,1.0,0.0,1.15625,2.25,1.15625,0.0,0.0,0.0,1.09375,6.543749809265137,27.78125,24.59375,0.0,1.1875,1.1875,0.0,3,3 2
103,85.91888427734375,78.00700378417969,69.62168884277344,139.59375,1.0,0.0,1.46875,2.8125,1.46875,0.0,0.0,0.0,1.34375,7.0,22.875,18.84375,0.0,2.4375,2.4375,0.0,3,3 1
104,101.88924407958984,88.59425354003906,76.49449157714844,173.2624969482422,1.03125,0.0,1.875,3.59375,1.875,0.0,0.0,0.0,1.71875,7.09375,18.75,15.4375,0.03125,4.03125,4.03125,0.0,3,3 2
105,112.16484832763672,97.20873260498047,83.42642211914062,164.28125,1.0625,0.0,1.84375,3.40625,1.84375,0.0,0.0,0.0,1.5625,7.868750095367432,18.65625,16.0,0.0625,6.3125,6.3125,0.0,3,3 2
106,102.57731628417969,82.85346984863281,73.18434143066406,157.35000610351562,1.0,0.0,1.84375,3.59375,1.84375,0.0,0.0,0.0,1.75,7.006249904632568,20.09375,16.8125,0.0,4.9375,4.9375,0.0,3,3 2
107,114.33230590820312,82.9847183227539,73.50534057617188,151.02499389648438,1.0,0.0,1.84375,3.625,1.84375,0.0,0.0,0.0,1.78125,7.006249904632568,20.1875,18.3125,0.0,3.53125,3.53125,0.0,3,3 1
108,110.9926528930664,81.84678649902344,72.27440643310547,154.08749389648438,1.0,0.0,1.84375,3.6875,1.84375,0.0,0.0,0.0,1.84375,7.012499809265137,22.40625,19.1875,0.0,4.03125,4.03125,0.0,3,3 1
109,116.2579574584961,82.26172637939453,72.48585510253906,159.8000030517578,1.0,0.0,1.875,3.75,1.875,0.0,0.0,0.0,1.875,6.84375,21.9375,17.96875,0.0,3.78125,3.78125,0.0,3,3 1
110,117.68328094482422,83.02379608154297,73.065673828125,163.96249389648438,1.0,0.0,1.875,3.75,1.875,0.0,0.0,0.0,1.875,7.162499904632568,21.375,17.3125,0.0,5.53125,5.53125,0.0,3,3 4
111,112.64138793945312,74.96189880371094,65.63496398925781,152.38125610351562,1.0,0.0,1.75,3.5,1.75,0.0,0.0,0.0,1.75,6.974999904632568,24.8125,22.1875,0.0,5.96875,5.96875,0.0,3,3 1
112,129.978271484375,84.97266387939453,75.16828918457031,153.5625,1.0,0.0,1.96875,3.90625,1.96875,0.0,0.0,0.0,1.9375,7.0,20.5625,18.9375,0.0,5.65625,5.65625,0.0,3,3 2
113,98.77824401855469,79.87577819824219,70.02409362792969,159.30624389648438,1.0,0.0,1.90625,3.8125,1.90625,0.0,0.0,0.0,1.90625,7.0,20.71875,19.78125,0.0,8.09375,8.09375,0.0,3,3 4
114,114.95950317382812,82.68202209472656,73.1888427734375,147.3562469482422,1.0,0.0,1.90625,3.8125,1.90625,0.0,0.0,0.0,1.90625,7.0,21.71875,20.40625,0.0,4.96875,4.96875,0.0,3,3 1
115,123.62828063964844,83.19142150878906,73.49571990966797,154.1062469482422,1.0,0.0,1.90625,3.8125,1.90625,0.0,0.0,0.0,1.90625,7.0,21.34375,19.9375,0.0,4.9375,4.9375,0.0,3,3 2
116,107.44639587402344,78.89317321777344,69.07060241699219,160.56875610351562,1.0,0.0,1.875,3.75,1.875,0.0,0.0,0.0,1.875,6.974999904632568,22.0625,20.25,0.0,5.96875,5.96875,0.0,3,3 1
117,97.95326232910156,75.38679504394531,65.7689208984375,169.0625,1.0,0.0,1.625,3.25,1.625,0.0,0.0,0.0,1.625,7.199999809265137,24.84375,19.78125,0.0,8.375,8.375,0.0,3,3 1
118,87.72074127197266,70.84611511230469,62.324119567871094,138.5749969482422,1.0,0.0,1.5625,3.125,1.5625,0.0,0.0,0.0,1.5625,6.887499809265137,25.1875,21.96875,0.0,7.21875,7.21875,0.0,3,3 1
119,74.27042388916016,58.99580001831055,51.16716766357422,127.4000015258789,1.0,0.0,1.375,2.71875,1.375,0.0,0.0,0.0,1.34375,6.981249809265137,30.375,26.78125,0.0,6.125,6.125,0.0,1,1 4
120,88.51884460449219,67.94898986816406,59.69586181640625,128.78750610351562,1.0,0.0,1.5625,3.125,1.5625,0.0,0.0,0.0,1.5625,7.025000095367432,27.5625,24.90625,0.0,7.96875,7.96875,0.0,3,3 4
121,86.5938491821289,72.91951751708984,63.646080017089844,152.53125,1.0,0.0,1.71875,3.4375,1.71875,0.0,0.0,0.0,1.71875,7.0,24.40625,23.15625,0.0,11.25,11.25,0.0,3,3 2
122,77.14859008789062,70.04583740234375,60.74627685546875,157.68124389648438,1.0,0.0,1.65625,3.3125,1.65625,0.0,0.0,0.0,1.65625,6.981249809265137,25.5625,23.53125,0.0,17.90625,17.90625,0.0,1,1 3
123,86.65547180175781,77.21058654785156,66.00715637207031,156.69375610351562,1.03125,0.0,1.65625,3.3125,1.65625,0.0,0.0,0.0,1.65625,7.306250095367432,24.0625,22.71875,0.03125,14.875,14.875,0.0,4,4 3
124,99.92171478271484,78.76612091064453,66.72087097167969,181.8625030517578,1.03125,0.0,1.71875,3.375,1.71875,0.0,0.0,0.0,1.65625,7.09375,22.46875,18.75,0.03125,17.1875,17.1875,0.0,3,3 2
