generation,best_fitness,mean_fitness,mean_reward,mean_survival,mean_floor_reached,mean_bosses_defeated,mean_chests_opened,mean_powerups_picked,mean_damage_powerups,mean_range_powerups,mean_speed_powerups,mean_diagonal_powerups,mean_vitality_powerups,mean_damage,mean_gate_distance,mean_best_gate_distance,mean_gate_tile_visits,mean_use_gate_attempts,mean_invalid_use_gate_attempts,success_rate,champion_id,elite_ids
506,63.02819061279297,61.33994674682617,48.57713317871094,138.05624389648438,1.0625,0.0,0.4375,0.4375,0.0,0.0,0.0,0.0,0.4375,8.25,41.03125,30.78125,0.0625,3.53125,3.53125,0.0,1,1 0
507,92.6682357788086,91.39436340332031,74.09841918945312,177.24374389648438,1.09375,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.75,8.3125,40.78125,18.46875,0.09375,5.125,5.125,0.0,1,1 4
508,69.86322784423828,68.8074722290039,56.044532775878906,158.5187530517578,1.03125,0.0,0.53125,0.53125,0.0625,0.0,0.0,0.0,0.46875,7.775000095367432,40.40625,21.875,0.03125,4.625,4.625,0.0,4,4 2
509,57.57634353637695,56.93396759033203,46.00602722167969,158.96875,1.0,0.0,0.40625,0.40625,0.0625,0.0,0.0,0.0,0.34375,7.525000095367432,39.59375,25.0,0.0,3.53125,3.53125,0.0,2,2 3
510,48.7910041809082,48.367252349853516,37.98944091796875,130.09375,1.03125,0.0,0.3125,0.3125,0.03125,0.0,0.0,0.0,0.28125,7.28125,46.625,33.5625,0.03125,1.34375,1.34375,0.0,0,0 4
511,47.96943664550781,47.27431106567383,37.98618698120117,134.21249389648438,1.0,0.0,0.3125,0.3125,0.03125,0.0,0.0,0.0,0.28125,7.375,47.75,32.4375,0.0,1.9375,1.9375,0.0,4,4 0
512,33.982582092285156,33.670082092285156,25.251644134521484,126.09375,1.0,0.0,0.25,0.25,0.03125,0.0,0.0,0.0,0.21875,6.1875,45.375,37.09375,0.0,2.6875,2.6875,0.0,4,4 1
513,34.039459228515625,33.44645690917969,24.808330535888672,125.0374984741211,1.0,0.0,0.3125,0.3125,0.0,0.0,0.0,0.0,0.3125,6.3125,50.75,37.96875,0.0,3.09375,3.09375,0.0,4,4 0
514,21.209747314453125,20.926748275756836,13.955810546875,112.2562484741211,1.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,6.15625,49.8125,42.625,0.0,1.46875,1.46875,0.0,0,0 1
515,13.082200050354004,12.409950256347656,6.648699760437012,89.88749694824219,1.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.03125,6.34375,52.4375,49.3125,0.0,1.09375,1.09375,0.0,1,1 2
516,37.3916130065918,36.616371154785156,27.56830406188965,119.4437484741211,1.03125,0.0,0.125,0.125,0.03125,0.0,0.0,0.0,0.09375,7.018750190734863,47.59375,38.6875,0.03125,2.0,2.0,0.0,1,1 2
517,28.34446144104004,27.72633934020996,19.706026077270508,131.78125,1.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,6.5625,42.9375,38.03125,0.0,2.46875,2.46875,0.0,1,1 4
518,41.26509475708008,40.349220275878906,30.406723022460938,145.9250030517578,1.0,0.0,0.34375,0.34375,0.09375,0.0,0.0,0.0,0.25,7.0625,43.71875,36.09375,0.0,2.78125,2.78125,0.0,3,3 4
519,41.4041862487793,41.04105758666992,31.27324867248535,154.59375,1.0,0.0,0.1875,0.1875,0.0625,0.0,0.0,0.0,0.125,7.15625,39.96875,32.34375,0.0,3.0625,3.0625,0.0,2,2 4
520,42.37480926513672,42.138309478759766,31.5494327545166,163.1999969482422,1.0,0.0,0.28125,0.28125,0.0625,0.0,0.0,0.0,0.21875,7.243750095367432,42.28125,32.3125,0.0,1.9375,1.9375,0.0,2,2 0
521,28.862272262573242,27.340274810791016,18.711523056030273,138.83749389648438,1.0,0.0,0.125,0.125,0.09375,0.0,0.0,0.0,0.03125,6.59375,41.6875,38.71875,0.0,1.4375,1.4375,0.0,1,1 2
522,19.790050506591797,19.1229248046875,12.000738143920898,115.39375305175781,1.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,6.125,44.40625,43.0625,0.0,1.09375,1.09375,0.0,1,1 2
523,21.470354080200195,20.660728454589844,13.272603034973145,117.42500305175781,1.0,0.0,0.09375,0.09375,0.03125,0.0,0.0,0.0,0.0625,6.34375,44.90625,43.6875,0.0,1.25,1.25,0.0,2,2 3
524,24.09473991394043,23.268991470336914,15.892427444458008,113.1187515258789,1.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125,6.78125,45.625,44.53125,0.0,1.4375,1.4375,0.0,3,3 0
525,44.6407585144043,43.9633903503418,31.691198348999023,173.31875610351562,1.03125,0.0,0.25,0.25,0.09375,0.0,0.0,0.0,0.15625,7.1875,36.71875,32.40625,0.03125,7.8125,7.8125,0.0,1,1 4
526,47.62697982788086,46.35285568237305,34.66728973388672,162.65625,1.0,0.0,0.5625,0.5625,0.125,0.0,0.0,0.0,0.4375,7.237500190734863,37.28125,35.09375,0.0,5.15625,5.15625,0.0,3,3 4
527,51.236358642578125,49.99260711669922,36.058170318603516,167.5437469482422,1.0625,0.0,0.40625,0.40625,0.125,0.0,0.0,0.0,0.28125,7.262499809265137,36.9375,34.34375,0.0625,4.9375,4.9375,0.0,3,3 4
528,39.65819549560547,37.829322814941406,27.8225040435791,123.73124694824219,1.03125,0.0,0.3125,0.3125,0.0625,0.0,0.0,0.0,0.25,6.987500190734863,44.6875,41.28125,0.03125,3.75,3.75,0.0,3,3 1
529,50.95165252685547,49.44091033935547,37.71278762817383,157.64999389648438,1.0,0.0,0.65625,0.65625,0.15625,0.0,0.0,0.0,0.5,6.78125,35.25,33.625,0.0,4.625,4.625,0.0,3,3 4
530,58.075748443603516,57.314125061035156,44.61855697631836,164.90625,1.0,0.0,0.78125,0.78125,0.21875,0.0,0.0,0.0,0.5625,7.362500190734863,34.375,32.6875,0.0,7.0,7.0,0.0,1,1 2
531,43.314762115478516,42.67565155029297,32.017276763916016,143.125,1.0,0.0,0.5625,0.5625,0.125,0.0,0.0,0.0,0.4375,6.956250190734863,39.53125,37.78125,0.0,5.90625,5.90625,0.0,1,1 4
532,63.78916931152344,62.684295654296875,48.84829330444336,171.3625030517578,1.0,0.0,1.0,1.0,0.34375,0.0,0.0,0.0,0.65625,7.043749809265137,33.25,30.78125,0.0,6.03125,6.03125,0.0,3,3 1
533,101.0160903930664,99.9689712524414,79.5208969116211,211.44375610351562,1.0625,0.0,1.46875,1.46875,0.5625,0.0,0.0,0.0,0.90625,7.643750190734863,24.21875,18.875,0.0625,7.75,7.75,0.0,1,1 2
534,76.85107421875,75.2304458618164,60.43482208251953,174.0,1.0,0.0,1.21875,1.21875,0.5,0.0,0.0,0.0,0.71875,6.78125,27.96875,27.1875,0.0,6.375,6.375,0.0,3,3 1
535,88.46453094482422,86.09678649902344,69.79246520996094,192.75625610351562,1.0,0.0,1.34375,1.34375,0.5625,0.0,0.0,0.0,0.78125,7.175000190734863,26.28125,23.15625,0.0,9.75,9.75,0.0,3,3 2
536,81.9989013671875,80.67090606689453,65.0562744140625,193.96249389648438,1.0,0.0,1.15625,1.15625,0.375,0.0,0.0,0.0,0.78125,7.175000190734863,25.125,23.75,0.0,7.28125,7.28125,0.0,3,3 1
537,91.31422424316406,90.49847412109375,72.5492172241211,199.5625,1.03125,0.0,1.34375,1.34375,0.5625,0.0,0.0,0.0,0.78125,7.131249904632568,27.28125,21.5,0.03125,7.71875,7.71875,0.0,1,1 0
538,84.48297119140625,83.63021087646484,66.38378143310547,193.93124389648438,1.03125,0.0,1.21875,1.21875,0.4375,0.0,0.0,0.0,0.78125,7.568749904632568,30.15625,24.75,0.03125,9.0625,9.0625,0.0,2,2 4
539,57.536067962646484,56.355445861816406,44.23244094848633,149.28750610351562,1.0,0.0,0.84375,0.84375,0.09375,0.0,0.0,0.0,0.75,7.131249904632568,37.21875,34.78125,0.0,3.53125,3.53125,0.0,1,1 3
540,63.96293640136719,62.712181091308594,50.154685974121094,150.83749389648438,1.0,0.0,0.9375,0.9375,0.1875,0.0,0.0,0.0,0.75,7.03125,36.875,32.90625,0.0,4.84375,4.84375,0.0,1,1 4
541,69.71764373779297,69.23489379882812,54.72801971435547,176.9875030517578,1.0,0.0,1.09375,1.09375,0.34375,0.0,0.0,0.0,0.75,7.125,34.71875,29.125,0.0,6.375,6.375,0.0,3,3 1
542,55.13418197631836,53.40842819213867,41.699432373046875,130.3874969482422,1.03125,0.0,0.65625,0.65625,0.0625,0.0,0.0,0.0,0.59375,6.956250190734863,38.6875,37.5,0.03125,3.5625,3.5625,0.0,3,3 4
543,78.63639831542969,76.95902252197266,62.01490020751953,175.2375030517578,1.0,0.0,1.21875,1.21875,0.375,0.0,0.0,0.0,0.84375,7.262499809265137,30.6875,28.0,0.0,4.0,4.0,0.0,3,3 4
544,74.19451141357422,73.03326416015625,58.60663604736328,167.3874969482422,1.0,0.0,1.1875,1.1875,0.34375,0.0,0.0,0.0,0.84375,7.262499809265137,34.875,30.0625,0.0,2.25,2.25,0.0,3,3 1
545,95.00545501708984,93.97371673583984,75.35365295410156,183.8937530517578,1.0625,0.0,1.34375,1.34375,0.375,0.0,0.0,0.0,0.96875,7.918749809265137,30.8125,24.09375,0.0625,3.46875,3.46875,0.0,3,3 2
546,86.28981018066406,85.74644470214844,69.17794799804688,161.9375,1.0625,0.0,1.125,1.125,0.34375,0.0,0.0,0.0,0.78125,7.481249809265137,31.59375,26.71875,0.0625,4.25,4.25,0.0,3,3 0
547,96.59014892578125,93.55928039550781,74.52190399169922,190.21249389648438,1.0625,0.0,1.375,1.375,0.5,0.0,0.0,0.0,0.875,7.787499904632568,24.6875,22.15625,0.0625,8.0625,8.0625,0.0,3,3 0
548,101.64485931396484,100.23835754394531,79.91023254394531,207.4250030517578,1.0625,0.0,1.46875,1.46875,0.53125,0.0,0.0,0.0,0.9375,8.09375,29.0625,19.15625,0.0625,10.375,10.375,0.0,3,3 2
549,79.4063949584961,78.60700988769531,63.3246955871582,164.80624389648438,1.03125,0.0,1.09375,1.09375,0.3125,0.0,0.0,0.0,0.78125,7.525000095367432,29.78125,26.21875,0.03125,9.25,9.25,0.0,0,0 2
550,88.86796569824219,87.95184326171875,70.21345520019531,196.89999389648438,1.03125,0.0,1.3125,1.3125,0.40625,0.0,0.0,0.0,0.90625,7.393750190734863,28.71875,21.53125,0.03125,8.5,8.5,0.0,0,0 4
551,79.5638656616211,78.86137390136719,62.08355712890625,168.78125,1.0625,0.0,1.09375,1.09375,0.375,0.0,0.0,0.0,0.71875,7.4375,33.90625,28.78125,0.0625,6.90625,6.90625,0.0,3,3 1
552,92.57733917236328,91.7559585571289,74.3467788696289,192.4562530517578,1.03125,0.0,1.28125,1.28125,0.4375,0.0,0.0,0.0,0.84375,7.493750095367432,30.09375,20.34375,0.03125,7.0625,7.0625,0.0,1,1 0
553,52.10663986206055,50.93489074707031,39.471763610839844,142.35000610351562,1.0,0.0,0.78125,0.78125,0.21875,0.0,0.0,0.0,0.5625,6.78125,39.9375,35.9375,0.0,4.28125,4.28125,0.0,3,3 1
554,88.84387969970703,87.8686294555664,70.04606628417969,186.90625,1.0625,0.0,1.125,1.125,0.4375,0.0,0.0,0.0,0.6875,7.512499809265137,34.78125,23.15625,0.0625,5.71875,5.71875,0.0,4,4 3
555,71.12542724609375,69.62217712402344,54.339988708496094,174.55624389648438,1.03125,0.0,0.96875,0.96875,0.4375,0.0,0.0,0.0,0.53125,7.59375,40.3125,29.46875,0.03125,3.78125,3.78125,0.0,3,3 4
556,44.574134826660156,43.3280143737793,33.19956970214844,129.75625610351562,1.0,0.0,0.59375,0.59375,0.125,0.0,0.0,0.0,0.46875,7.03125,43.40625,39.8125,0.0,1.96875,1.96875,0.0,3,3 4
557,58.428524017333984,57.78776931762695,44.4595832824707,153.38125610351562,1.03125,0.0,0.75,0.75,0.3125,0.0,0.0,0.0,0.4375,7.481249809265137,39.4375,34.9375,0.03125,3.4375,3.4375,0.0,1,1 4
558,43.652862548828125,41.54048538208008,31.234233856201172,130.78750610351562,1.0,0.0,0.65625,0.65625,0.25,0.0,0.0,0.0,0.40625,6.34375,43.125,39.1875,0.0,1.34375,1.34375,0.0,3,3 2
559,53.73633575439453,53.2989616394043,41.252960205078125,145.4250030517578,1.0,0.0,0.90625,0.90625,0.3125,0.0,0.0,0.0,0.59375,6.387499809265137,41.28125,34.84375,0.0,0.875,0.875,0.0,1,1 3
560,76.41165924072266,75.47640228271484,61.190025329589844,148.8249969482422,1.03125,0.0,1.09375,1.09375,0.46875,0.0,0.0,0.0,0.625,6.431250095367432,42.96875,27.59375,0.03125,1.34375,1.34375,0.0,2,2 4
561,104.1782455444336,103.6311264038086,83.46037292480469,180.0749969482422,1.09375,0.0,1.46875,1.46875,0.59375,0.0,0.0,0.0,0.875,7.525000095367432,35.21875,22.8125,0.09375,2.5625,2.5625,0.0,1,1 3
562,81.61541748046875,81.32768249511719,65.56298828125,169.2062530517578,1.03125,0.0,1.15625,1.15625,0.4375,0.0,0.0,0.0,0.71875,7.59375,40.15625,26.21875,0.03125,1.5,1.5,0.0,3,3 4
563,79.87574768066406,79.26448822021484,63.276123046875,167.3625030517578,1.0625,0.0,0.90625,0.90625,0.40625,0.0,0.0,0.0,0.5,7.612500190734863,40.34375,24.5,0.0625,1.8125,1.8125,0.0,2,2 4
564,89.64885711669922,88.78460693359375,71.81092071533203,169.11874389648438,1.0625,0.0,1.125,1.125,0.46875,0.0,0.0,0.0,0.65625,7.737500190734863,38.6875,24.09375,0.0625,2.90625,2.90625,0.0,0,0 2
565,51.32415008544922,50.83539581298828,39.12102127075195,154.875,1.0,0.0,0.6875,0.6875,0.3125,0.0,0.0,0.0,0.375,6.78125,39.34375,33.53125,0.0,1.875,1.875,0.0,4,4 1
566,53.65757751464844,53.435325622558594,40.9087028503418,130.96249389648438,1.0625,0.0,0.53125,0.53125,0.25,0.0,0.0,0.0,0.28125,6.824999809265137,42.8125,37.375,0.0625,1.53125,1.53125,0.0,4,4 0
567,56.71323776245117,56.00410842895508,43.83629608154297,154.7312469482422,1.0,0.0,0.8125,0.8125,0.40625,0.0,0.0,0.0,0.40625,6.5625,39.90625,32.03125,0.0,1.875,1.875,0.0,1,1 3
568,80.99011993408203,80.20310974121094,64.49261474609375,171.5,1.03125,0.0,1.125,1.125,0.5,0.0,0.0,0.0,0.625,7.349999904632568,34.46875,26.8125,0.03125,2.25,2.25,0.0,1,1 3
569,65.53480529785156,64.8561782836914,51.07542037963867,171.8125,1.0,0.0,0.96875,0.96875,0.4375,0.0,0.0,0.0,0.53125,7.306250095367432,35.21875,29.28125,0.0,3.34375,3.34375,0.0,3,3 4
570,60.52791213989258,59.75053787231445,47.32722091674805,155.2937469482422,1.0,0.0,0.84375,0.84375,0.46875,0.0,0.0,0.0,0.375,7.131249904632568,38.03125,31.75,0.0,2.3125,2.3125,0.0,1,1 4
571,86.35763549804688,85.67850494384766,67.55757141113281,198.9187469482422,1.03125,0.0,1.40625,1.40625,0.6875,0.0,0.0,0.0,0.71875,6.875,27.59375,23.25,0.03125,3.40625,3.40625,0.0,1,1 4
572,47.38350296020508,46.71012878417969,36.13718795776367,131.7312469482422,1.0,0.0,0.6875,0.6875,0.3125,0.0,0.0,0.0,0.375,6.868750095367432,42.90625,37.6875,0.0,1.15625,1.15625,0.0,2,2 1
573,63.7735595703125,63.2730598449707,49.57399368286133,169.56875610351562,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,6.78125,37.59375,29.71875,0.0,3.34375,3.34375,0.0,0,0 1
574,64.34073638916016,63.53510665893555,51.321983337402344,149.0625,1.0,0.0,0.875,0.875,0.46875,0.0,0.0,0.0,0.40625,7.0,34.875,31.59375,0.0,1.65625,1.65625,0.0,2,2 0
575,77.4310531616211,76.74405670166016,62.69655227661133,162.46249389648438,1.0,0.0,1.15625,1.15625,0.46875,0.0,0.0,0.0,0.6875,7.21875,34.3125,26.8125,0.0,1.6875,1.6875,0.0,2,2 1
576,81.3248062133789,80.22317504882812,63.79054641723633,173.60000610351562,1.03125,0.0,1.28125,1.28125,0.46875,0.0,0.0,0.0,0.8125,7.306250095367432,33.6875,27.5625,0.03125,2.25,2.25,0.0,1,1 3
577,73.9757308959961,72.89573669433594,59.59392166137695,157.7062530517578,1.0,0.0,1.03125,1.03125,0.46875,0.0,0.0,0.0,0.5625,7.175000190734863,33.625,28.3125,0.0,1.5625,1.5625,0.0,3,3 1
578,102.43389129638672,101.68576049804688,83.37899780273438,170.60000610351562,1.0625,0.0,1.4375,1.4375,0.71875,0.0,0.0,0.0,0.71875,7.787499904632568,27.0625,20.875,0.0625,2.4375,2.4375,0.0,1,1 0
579,96.90762329101562,96.27613067626953,78.13275146484375,174.53750610351562,1.0625,0.0,1.375,1.375,0.625,0.0,0.0,0.0,0.75,7.175000190734863,33.8125,23.0,0.0625,1.875,1.875,0.0,3,3 0
580,109.8310775756836,108.91856384277344,92.03044128417969,181.125,1.0,0.0,1.59375,1.59375,0.75,0.0,0.0,0.0,0.84375,8.09375,28.1875,16.71875,0.0,1.78125,1.78125,0.0,2,2 1
581,49.03787612915039,47.10900115966797,36.258567810058594,121.95625305175781,1.03125,0.0,0.53125,0.53125,0.25,0.0,0.0,0.0,0.28125,7.306250095367432,42.71875,39.0,0.03125,1.03125,1.03125,0.0,3,3 1
582,106.6229248046875,105.60916900634766,87.21861267089844,177.1437530517578,1.0625,0.0,1.34375,1.34375,0.625,0.0,0.0,0.0,0.71875,8.518750190734863,36.78125,20.09375,0.0625,2.0,2.0,0.0,2,2 4
583,100.5513687133789,99.98362731933594,81.5679931640625,178.3625030517578,1.0625,0.0,1.375,1.375,0.625,0.0,0.0,0.0,0.75,7.625,32.125,20.375,0.0625,2.625,2.625,0.0,1,1 4
584,52.413185119628906,51.1426887512207,40.045875549316406,128.05624389648438,1.03125,0.0,0.5,0.5,0.21875,0.0,0.0,0.0,0.28125,7.675000190734863,45.46875,38.1875,0.03125,1.125,1.125,0.0,3,3 0
585,82.2591323852539,80.26750946044922,62.854698181152344,147.2937469482422,1.125,0.0,0.84375,0.84375,0.34375,0.0,0.0,0.0,0.5,7.90625,43.09375,31.78125,0.125,1.8125,1.8125,0.0,3,3 1
586,70.33413696289062,68.35000610351562,54.7305793762207,148.30624389648438,1.03125,0.0,0.875,0.875,0.40625,0.0,0.0,0.0,0.46875,7.731249809265137,41.71875,32.53125,0.03125,1.25,1.25,0.0,3,3 0
587,76.94414520263672,74.8908920288086,59.71015167236328,149.6125030517578,1.0625,0.0,0.90625,0.90625,0.40625,0.0,0.0,0.0,0.5,8.056249618530273,38.8125,31.78125,0.0625,2.03125,2.03125,0.0,3,3 1
588,98.00886535644531,97.61285400390625,80.73692321777344,158.0437469482422,1.0625,0.0,1.21875,1.21875,0.5,0.0,0.0,0.0,0.71875,8.1875,37.46875,24.5625,0.0625,1.875,1.875,0.0,4,4 0
589,82.40665435791016,81.3566665649414,64.5932846069336,155.1750030517578,1.09375,0.0,0.875,0.875,0.375,0.0,0.0,0.0,0.5,8.706250190734863,40.15625,31.46875,0.09375,1.71875,1.71875,0.0,3,3 1
590,90.97228240966797,90.33391571044922,72.35753631591797,166.5749969482422,1.09375,0.0,1.03125,1.03125,0.46875,0.0,0.0,0.0,0.5625,8.806249618530273,43.3125,27.75,0.09375,1.1875,1.1875,0.0,3,3 1
591,74.37381744384766,72.79668426513672,56.524559020996094,133.03750610351562,1.125,0.0,0.75,0.75,0.375,0.0,0.0,0.0,0.375,7.612500190734863,49.625,36.28125,0.125,0.5,0.5,0.0,1,1 0
592,98.46573638916016,97.88885498046875,77.98185729980469,167.89999389648438,1.125,0.0,1.1875,1.1875,0.46875,0.0,0.0,0.0,0.71875,8.399999618530273,39.0625,26.96875,0.125,1.03125,1.03125,0.0,4,4 3
593,84.3082046508789,83.80382537841797,66.38246154785156,146.83749389648438,1.125,0.0,0.8125,0.8125,0.3125,0.0,0.0,0.0,0.5,8.774999618530273,41.8125,31.0,0.125,0.6875,0.6875,0.0,1,1 3
594,55.2063102722168,54.709686279296875,43.39350128173828,123.34375,1.03125,0.0,0.625,0.625,0.25,0.0,0.0,0.0,0.375,7.425000190734863,46.59375,38.0,0.03125,0.59375,0.59375,0.0,1,1 3
595,89.85977935791016,88.96790313720703,72.12953186035156,151.6750030517578,1.09375,0.0,0.9375,0.9375,0.40625,0.0,0.0,0.0,0.53125,8.706250190734863,42.625,29.5625,0.09375,0.71875,0.71875,0.0,4,4 3
596,92.54196166992188,91.6017074584961,73.49351501464844,148.34375,1.125,0.0,0.96875,0.96875,0.4375,0.0,0.0,0.0,0.53125,8.699999809265137,45.34375,29.40625,0.125,1.40625,1.40625,0.0,3,3 1
597,145.34042358398438,144.20004272460938,119.4707260131836,177.59375,1.1875,0.0,1.5625,1.5625,0.78125,0.0,0.0,0.0,0.78125,9.581250190734863,37.4375,14.0,0.1875,0.96875,0.96875,0.0,4,4 3
598,182.42263793945312,181.8311309814453,147.10801696777344,195.3625030517578,1.375,0.0,1.75,1.75,0.875,0.0,0.0,0.0,0.875,12.25,29.34375,11.09375,0.375,1.1875,1.1875,0.0,3,3 4
599,197.50860595703125,196.71559143066406,160.8917236328125,183.25,1.40625,0.0,1.78125,1.78125,0.875,0.0,0.0,0.0,0.90625,13.743749618530273,25.9375,9.84375,0.40625,2.34375,2.34375,0.0,2,2 0
600,186.92703247070312,183.76577758789062,148.4071502685547,211.53750610351562,1.375,0.0,1.75,1.75,0.84375,0.0,0.0,0.0,0.90625,11.287500381469727,28.5625,10.625,0.375,2.4375,2.4375,0.0,1,1 3
601,218.518310546875,216.9490509033203,172.3226318359375,224.6687469482422,1.5625,0.0,1.875,1.875,0.9375,0.0,0.0,0.0,0.9375,12.600000381469727,31.09375,7.90625,0.5625,2.625,2.625,0.0,3,3 1
602,217.71453857421875,216.7810516357422,174.07254028320312,213.52499389648438,1.53125,0.0,1.90625,1.90625,0.90625,0.0,0.0,0.0,1.0,11.637499809265137,36.03125,7.0,0.53125,3.125,3.125,0.0,1,1 4
603,176.67701721191406,176.04129028320312,141.3459014892578,186.91250610351562,1.40625,0.0,1.53125,1.53125,0.71875,0.0,0.0,0.0,0.8125,12.012499809265137,29.875,13.15625,0.40625,2.03125,2.03125,0.0,1,1 0
604,194.9539337158203,191.4873046875,154.81137084960938,194.4187469482422,1.4375,0.0,1.59375,1.59375,0.75,0.0,0.0,0.0,0.84375,12.25,36.9375,13.75,0.4375,3.125,3.125,0.0,1,1 4
605,237.93360900878906,235.46286010742188,188.85879516601562,213.61874389648438,1.625,0.0,1.78125,1.78125,0.84375,0.0,0.0,0.0,0.9375,14.15625,34.875,6.90625,0.625,1.4375,1.4375,0.0,4,4 1
606,229.7004852294922,227.9293670654297,183.75936889648438,198.91250610351562,1.59375,0.0,1.6875,1.6875,0.75,0.0,0.0,0.0,0.9375,14.09375,32.25,7.8125,0.59375,1.59375,1.59375,0.0,1,1 4
607,252.210205078125,249.71633911132812,199.90420532226562,221.6374969482422,1.6875,0.0,1.75,1.75,0.875,0.0,0.0,0.0,0.875,15.862500190734863,36.875,7.0,0.6875,3.28125,3.28125,0.0,4,4 1
608,236.9198760986328,234.4980010986328,189.2501983642578,217.96875,1.59375,0.0,1.71875,1.71875,0.8125,0.0,0.03125,0.0,0.875,14.09375,35.125,6.34375,0.59375,5.15625,5.15625,0.0,1,1 3
609,252.4449005126953,251.0913848876953,200.88949584960938,203.9499969482422,1.71875,0.0,1.71875,1.71875,0.875,0.0,0.0,0.0,0.84375,16.34375,30.65625,7.46875,0.71875,3.625,3.625,0.0,4,4 0
610,209.64889526367188,207.63363647460938,169.58819580078125,195.2937469482422,1.46875,0.0,1.53125,1.53125,0.71875,0.0,0.0,0.0,0.8125,13.712499618530273,30.46875,6.65625,0.46875,2.59375,2.59375,0.0,1,1 4
611,244.46359252929688,243.7957305908203,199.42904663085938,193.25625610351562,1.59375,0.0,1.75,1.75,0.875,0.0,0.0,0.0,0.875,15.368749618530273,39.15625,6.90625,0.59375,2.0,2.0,0.0,1,1 4
612,252.64083862304688,248.68807983398438,202.17576599121094,193.1062469482422,1.65625,0.0,1.625,1.625,0.75,0.0,0.0625,0.0,0.8125,15.524999618530273,37.9375,8.09375,0.65625,3.09375,3.09375,0.0,4,4 0
613,301.16082763671875,299.0703125,241.79959106445312,195.75,1.875,0.0,1.875,1.875,0.875,0.0,0.03125,0.0,0.96875,17.962499618530273,36.96875,3.0625,0.875,2.0,2.0,0.0,4,4 1
614,289.2292785644531,287.76666259765625,232.2714385986328,199.03125,1.84375,0.0,1.75,1.75,0.875,0.0,0.03125,0.0,0.84375,17.256250381469727,40.40625,3.875,0.84375,2.40625,2.40625,0.0,2,2 1
615,305.6233825683594,303.3158874511719,247.6168670654297,205.1750030517578,1.8125,0.0,1.96875,1.96875,0.96875,0.0,0.0625,0.0,0.9375,19.112499237060547,33.78125,3.03125,0.8125,4.4375,4.4375,0.0,4,4 1
616,313.23681640625,312.00457763671875,253.69046020507812,208.39999389648438,1.875,0.0,1.9375,1.9375,1.0,0.0,0.03125,0.0,0.90625,18.856250762939453,35.90625,1.15625,0.875,3.375,3.375,0.0,4,4 0
617,284.5730285644531,283.79852294921875,231.3241729736328,198.52499389648438,1.78125,0.0,1.65625,1.65625,0.84375,0.0,0.0625,0.0,0.75,17.28125,42.15625,4.3125,0.78125,2.5625,2.5625,0.0,4,4 0
618,309.1346435546875,308.3218994140625,251.1566925048828,202.49374389648438,1.875,0.0,1.71875,1.71875,0.90625,0.0,0.15625,0.0,0.65625,18.975000381469727,42.4375,4.1875,0.875,2.5,2.5,0.0,0,0 2
619,286.59210205078125,285.41925048828125,231.0357208251953,212.14999389648438,1.8125,0.0,1.59375,1.59375,0.90625,0.0,0.0625,0.0,0.625,18.200000762939453,35.59375,1.59375,0.8125,3.125,3.125,0.0,2,2 1
620,238.76991271972656,237.10653686523438,194.28048706054688,200.2937469482422,1.5625,0.0,1.59375,1.59375,0.6875,0.0,0.125,0.0,0.78125,15.618749618530273,42.125,10.71875,0.5625,2.625,2.625,0.0,4,4 0
621,286.98370361328125,285.97943115234375,231.71774291992188,216.03125,1.78125,0.0,1.84375,1.84375,0.96875,0.0,0.0625,0.0,0.8125,18.181249618530273,41.78125,3.625,0.78125,3.40625,3.40625,0.0,3,3 1
622,185.14796447753906,184.20932006835938,147.1502227783203,176.9250030517578,1.5,0.0,1.25,1.25,0.5625,0.0,0.03125,0.0,0.65625,12.293749809265137,39.96875,18.25,0.5,3.3125,3.3125,0.0,1,1 2
623,174.58889770507812,171.134033203125,137.79058837890625,167.81875610351562,1.4375,0.0,1.03125,1.03125,0.53125,0.0,0.03125,0.0,0.46875,13.625,41.0,22.0,0.4375,1.5,1.5,0.0,1,1 2
624,295.44940185546875,294.3321228027344,241.7310791015625,220.69375610351562,1.75,0.0,1.65625,1.65625,0.84375,0.0,0.125,0.0,0.6875,19.118749618530273,41.40625,4.6875,0.75,2.84375,2.84375,0.0,1,1 0
625,241.08494567871094,239.0461883544922,194.83851623535156,220.13125610351562,1.5625,0.0,1.71875,1.71875,0.84375,0.0,0.125,0.0,0.75,15.006250381469727,37.125,7.96875,0.5625,2.84375,2.84375,0.0,1,1 4
626,262.1474304199219,260.58416748046875,211.242431640625,212.1875,1.6875,0.0,1.71875,1.71875,0.84375,0.0,0.15625,0.0,0.71875,16.568750381469727,36.4375,6.5,0.6875,3.09375,3.09375,0.0,4,4 1
627,276.6371154785156,275.23333740234375,222.8335418701172,208.05624389648438,1.75,0.0,1.875,1.875,0.875,0.0,0.15625,0.0,0.84375,16.649999618530273,34.90625,4.90625,0.75,3.34375,3.34375,0.0,1,1 4
