generation,best_fitness,mean_fitness,mean_reward,mean_survival,mean_floor_reached,mean_bosses_defeated,mean_chests_opened,mean_powerups_picked,mean_damage_powerups,mean_range_powerups,mean_speed_powerups,mean_diagonal_powerups,mean_vitality_powerups,mean_damage,mean_gate_distance,mean_best_gate_distance,mean_gate_tile_visits,mean_use_gate_attempts,mean_invalid_use_gate_attempts,success_rate,champion_id,elite_ids
732,641.5331420898438,639.5780029296875,533.720703125,371.21875,2.5625,0.0,4.0625,4.0625,1.5,0.0,0.71875,0.8125,1.03125,30.118749618530273,29.90625,1.53125,1.5625,12.46875,12.46875,0.0,3,3 0
733,655.1864013671875,652.7093505859375,547.2380981445312,360.6812438964844,2.5625,0.0,4.125,4.125,1.5,0.0,0.78125,0.84375,1.0,29.512500762939453,25.8125,3.53125,1.5625,9.375,9.375,0.0,3,3 2
734,747.8270263671875,744.5994873046875,625.9443969726562,386.61248779296875,2.78125,0.0,4.625,4.625,1.6875,0.0,0.96875,0.96875,1.0,33.400001525878906,25.71875,1.0,1.78125,10.0625,10.0625,0.0,3,3 4
735,725.7112426757812,724.4080810546875,607.5906982421875,370.53125,2.78125,0.0,4.40625,4.40625,1.71875,0.0,0.78125,0.90625,1.0,32.51874923706055,31.40625,1.53125,1.78125,10.96875,10.96875,0.0,3,3 1
736,661.1436157226562,659.1112060546875,553.0614013671875,361.78125,2.5625,0.0,4.21875,4.21875,1.5,0.0,0.8125,0.90625,1.0,30.337499618530273,28.09375,1.75,1.5625,9.5625,9.5625,0.0,4,4 3
737,637.0018310546875,635.1057739257812,532.331298828125,329.2437438964844,2.5625,0.0,3.84375,3.84375,1.375,0.0,0.75,0.71875,1.0,29.512500762939453,32.28125,2.78125,1.5625,10.1875,10.1875,0.0,3,3 4
738,715.1828002929688,712.961669921875,599.7667236328125,338.6312561035156,2.75,0.0,4.25,4.25,1.625,0.0,0.78125,0.84375,1.0,32.01874923706055,32.0,2.03125,1.75,11.125,11.125,0.0,4,4 3
739,766.2546997070312,764.312255859375,645.1409912109375,364.1625061035156,2.8125,0.0,4.59375,4.59375,1.5625,0.03125,1.0,1.0,1.0,35.90625,18.84375,1.0,1.8125,9.375,9.375,0.0,1,1 3
740,725.4781494140625,724.0098876953125,609.1839599609375,333.7875061035156,2.78125,0.0,4.375,4.375,1.53125,0.0,0.9375,0.90625,1.0,32.35625076293945,28.1875,1.0,1.78125,7.28125,7.28125,0.0,3,3 1
741,747.8065185546875,746.8914794921875,629.1290283203125,340.60626220703125,2.84375,0.0,4.3125,4.3125,1.59375,0.0,0.875,0.84375,1.0,33.58124923706055,29.46875,1.53125,1.84375,7.90625,7.90625,0.0,4,4 3
742,687.6463012695312,685.0843505859375,577.1998291015625,337.41876220703125,2.625,0.0,4.3125,4.3125,1.59375,0.03125,0.84375,0.84375,1.0,30.631250381469727,25.65625,2.25,1.625,5.28125,5.28125,0.0,3,3 4
743,673.5165405273438,671.9984130859375,566.8575439453125,316.23126220703125,2.59375,0.0,4.1875,4.1875,1.4375,0.0,0.875,0.875,1.0,31.34375,22.96875,2.21875,1.59375,5.96875,5.96875,0.0,3,3 2
744,721.4376220703125,719.3365478515625,607.8966674804688,314.82501220703125,2.71875,0.0,4.4375,4.4375,1.5625,0.0,0.9375,0.9375,1.0,32.006248474121094,24.84375,1.5,1.71875,5.09375,5.09375,0.0,3,3 4
745,778.2889404296875,776.6420288085938,656.26025390625,337.6937561035156,2.875,0.0,4.625,4.625,1.6875,0.0,0.96875,0.96875,1.0,34.70624923706055,24.875,1.0,1.875,5.875,5.875,0.0,3,3 0
746,788.9345703125,787.2888793945312,665.3156127929688,314.65625,2.9375,0.0,4.6875,4.6875,1.71875,0.0,1.0,0.96875,1.0,33.974998474121094,30.0625,1.0,1.9375,7.3125,7.3125,0.0,2,2 4
747,762.4962768554688,760.9158935546875,642.423095703125,312.5874938964844,2.875,0.0,4.53125,4.53125,1.5625,0.0,1.0,0.96875,1.0,33.26874923706055,29.0625,1.0,1.875,5.40625,5.40625,0.0,1,1 3
748,777.0895385742188,774.4180908203125,654.9890747070312,309.34375,2.90625,0.0,4.46875,4.46875,1.53125,0.0,1.0,0.9375,1.0,33.46875,28.90625,1.0,1.90625,5.25,5.25,0.0,3,3 2
749,761.3217163085938,760.5128173828125,643.734619140625,308.1937561035156,2.84375,0.0,4.5,4.5,1.53125,0.0,0.96875,0.96875,1.03125,32.95000076293945,26.71875,1.0,1.84375,6.84375,6.84375,0.0,2,2 1
750,789.5067138671875,787.6302490234375,666.080810546875,330.4937438964844,2.90625,0.0,4.6875,4.6875,1.71875,0.0,1.0,0.96875,1.0,34.51250076293945,27.59375,1.0,1.90625,7.09375,7.09375,0.0,2,2 3
751,778.2188110351562,777.3624877929688,658.3746948242188,319.29376220703125,2.875,0.0,4.53125,4.53125,1.65625,0.0,0.90625,0.90625,1.0625,34.15625,30.3125,1.9375,1.875,8.15625,8.15625,0.0,4,4 1
752,755.9879150390625,753.9615478515625,636.6859130859375,330.01251220703125,2.84375,0.0,4.34375,4.34375,1.4375,0.0,0.9375,0.96875,1.0,33.125,29.4375,1.4375,1.84375,4.375,4.375,0.0,4,4 3
753,783.5339965820312,780.8621826171875,658.2303466796875,334.51251220703125,2.9375,0.0,4.625,4.625,1.75,0.0,0.9375,0.9375,1.0,33.506248474121094,27.90625,1.0,1.9375,3.8125,3.8125,0.0,3,3 2
754,791.4349365234375,787.8984375,664.4329223632812,336.71875,2.96875,0.0,4.46875,4.46875,1.625,0.0,0.9375,0.90625,1.0,33.70624923706055,32.28125,1.0,1.96875,4.3125,4.3125,0.0,3,3 2
755,729.4410400390625,727.2145385742188,612.0462646484375,334.76873779296875,2.78125,0.0,4.53125,4.53125,1.71875,0.0,0.90625,0.90625,1.0,30.512500762939453,33.75,2.65625,1.78125,5.125,5.125,0.0,4,4 3
756,727.4183959960938,724.2724609375,609.8802490234375,322.6000061035156,2.8125,0.0,4.09375,4.09375,1.4375,0.0,0.75,0.90625,1.0,32.01250076293945,28.96875,1.71875,1.8125,3.875,3.875,0.0,3,3 2
757,714.8112182617188,713.2086181640625,599.2125244140625,322.10626220703125,2.8125,0.0,4.0625,4.0625,1.46875,0.0,0.75,0.84375,1.0,30.643749237060547,33.875,1.0,1.8125,4.0625,4.0625,0.0,3,3 2
758,714.5839233398438,712.13720703125,600.5443115234375,327.34375,2.71875,0.0,4.34375,4.34375,1.5625,0.0,0.875,0.90625,1.0,31.462499618530273,27.78125,1.0,1.71875,5.75,5.75,0.0,2,2 3
759,700.4454345703125,696.4005737304688,585.8773193359375,330.7250061035156,2.71875,0.0,4.03125,4.03125,1.375,0.0,0.8125,0.84375,1.0,31.524999618530273,30.53125,1.0,1.71875,5.40625,5.40625,0.0,3,3 2
760,571.2051391601562,569.2230224609375,477.4685974121094,286.34375,2.40625,0.0,3.40625,3.40625,1.21875,0.0,0.59375,0.59375,1.0,26.387500762939453,33.28125,2.96875,1.40625,4.84375,4.84375,0.0,3,3 1
761,739.8292846679688,736.1515502929688,619.7718505859375,321.32501220703125,2.84375,0.0,4.28125,4.28125,1.625,0.0,0.75,0.90625,1.0,31.950000762939453,34.59375,1.625,1.84375,5.09375,5.09375,0.0,3,3 4
762,575.9903564453125,571.0667724609375,479.3243103027344,273.96875,2.40625,0.0,3.5,3.5,1.375,0.0,0.5625,0.5625,1.0,27.674999237060547,38.9375,2.1875,1.40625,4.03125,4.03125,0.0,3,3 0
763,522.7406005859375,520.2080078125,434.6356506347656,273.54376220703125,2.3125,0.0,3.03125,3.03125,1.21875,0.0,0.375,0.4375,1.0,25.806249618530273,36.9375,2.03125,1.3125,4.8125,4.8125,0.0,3,3 2
764,385.54730224609375,382.31884765625,316.85198974609375,222.59375,1.96875,0.0,2.53125,2.53125,1.0,0.0,0.25,0.28125,1.0,19.581249237060547,37.90625,6.6875,0.96875,3.53125,3.53125,0.0,3,3 4
765,552.842529296875,549.3426513671875,459.49761962890625,280.28125,2.375,0.0,3.375,3.375,1.25,0.0,0.5625,0.5625,1.0,25.450000762939453,33.125,2.21875,1.375,5.65625,5.65625,0.0,3,3 2
766,619.5078125,618.7669677734375,519.4237060546875,293.8687438964844,2.53125,0.0,3.8125,3.8125,1.53125,0.0,0.65625,0.625,1.0,28.262500762939453,35.15625,2.65625,1.53125,7.6875,7.6875,0.0,3,3 4
767,681.7677001953125,677.50244140625,568.4892578125,316.0687561035156,2.6875,0.0,4.25,4.25,1.59375,0.0,0.90625,0.75,1.0,29.637500762939453,33.09375,1.0,1.6875,7.9375,7.9375,0.0,3,3 1
768,577.8888549804688,576.3805541992188,483.12213134765625,284.66876220703125,2.40625,0.0,3.78125,3.78125,1.4375,0.0,0.6875,0.65625,1.0,26.875,32.75,2.875,1.40625,7.09375,7.09375,0.0,3,3 4
769,592.0751953125,588.4833374023438,492.81878662109375,300.2437438964844,2.46875,0.0,3.5625,3.5625,1.125,0.0,0.78125,0.65625,1.0,26.193750381469727,33.375,5.375,1.46875,6.09375,6.09375,0.0,3,3 2
770,564.3510131835938,561.51806640625,469.9707946777344,305.1875,2.375,0.0,3.40625,3.40625,1.125,0.0,0.75,0.53125,1.0,27.293750762939453,28.25,2.03125,1.375,4.9375,4.9375,0.0,3,3 4
771,547.5797729492188,543.11962890625,452.7783203125,300.1499938964844,2.375,0.0,3.125,3.125,1.125,0.0,0.59375,0.40625,1.0,28.243749618530273,32.25,1.0,1.375,4.53125,4.53125,0.0,3,3 1
772,502.639404296875,500.48236083984375,415.2261657714844,296.82501220703125,2.28125,0.0,3.03125,3.03125,1.0625,0.0,0.53125,0.4375,1.0,24.875,33.875,3.25,1.28125,4.09375,4.09375,0.0,3,3 2
773,519.316162109375,515.5337524414062,425.8628845214844,290.7124938964844,2.375,0.0,3.25,3.25,1.125,0.0,0.59375,0.53125,1.0,24.362499237060547,32.34375,1.0,1.375,3.875,3.875,0.0,3,3 1
774,517.8364868164062,515.6370239257812,428.42236328125,279.5062561035156,2.34375,0.0,3.09375,3.09375,1.15625,0.0,0.46875,0.46875,1.0,24.59375,42.84375,2.03125,1.34375,5.5,5.5,0.0,3,3 1
775,531.9915161132812,529.8062744140625,440.743896484375,292.75,2.34375,0.0,3.3125,3.3125,1.09375,0.0,0.625,0.59375,1.0,26.318750381469727,33.59375,1.0,1.34375,5.6875,5.6875,0.0,3,3 0
776,538.722412109375,536.8636474609375,448.28271484375,280.9375,2.34375,0.0,3.34375,3.34375,1.09375,0.0,0.71875,0.53125,1.0,26.231250762939453,34.46875,1.4375,1.34375,7.0,7.0,0.0,3,3 1
777,568.3546142578125,567.0913696289062,474.6778259277344,268.38751220703125,2.4375,0.0,3.46875,3.46875,1.1875,0.0,0.65625,0.625,1.0,26.356250762939453,39.59375,2.96875,1.4375,5.96875,5.96875,0.0,3,3 4
778,603.9552001953125,601.9788818359375,501.7970275878906,296.79998779296875,2.5625,0.0,3.6875,3.6875,1.34375,0.0,0.6875,0.65625,1.0,27.59375,37.65625,1.0,1.5625,5.78125,5.78125,0.0,3,3 4
779,608.0279541015625,605.8738403320312,506.8832092285156,297.9375,2.53125,0.0,3.75,3.75,1.28125,0.0,0.75,0.71875,1.0,26.5625,34.78125,3.3125,1.53125,3.71875,3.71875,0.0,3,3 4
780,493.5881652832031,490.68841552734375,406.6672058105469,278.0687561035156,2.28125,0.0,2.96875,2.96875,1.0,0.0,0.5,0.46875,1.0,24.612499237060547,36.15625,2.03125,1.28125,2.34375,2.34375,0.0,3,3 1
781,469.4985046386719,467.03411865234375,387.94256591796875,269.1499938964844,2.1875,0.0,2.84375,2.84375,1.0,0.0,0.40625,0.4375,1.0,24.356250762939453,37.03125,3.8125,1.1875,1.625,1.625,0.0,3,3 4
782,465.12469482421875,461.02764892578125,384.32244873046875,251.74374389648438,2.15625,0.0,2.84375,2.84375,1.0625,0.0,0.375,0.40625,1.0,23.225000381469727,35.96875,5.0625,1.15625,2.03125,2.03125,0.0,3,3 4
783,511.4447326660156,509.08343505859375,422.52801513671875,273.28125,2.34375,0.0,3.0,3.0,1.125,0.0,0.40625,0.46875,1.0,24.743749618530273,38.34375,1.125,1.34375,2.21875,2.21875,0.0,3,3 2
784,542.148193359375,539.944091796875,450.1000061035156,281.8187561035156,2.375,0.0,3.3125,3.3125,1.125,0.0,0.625,0.5625,1.0,26.40625,32.21875,1.9375,1.375,2.15625,2.15625,0.0,4,4 0
785,576.036376953125,574.4107055664062,480.5187072753906,287.23748779296875,2.4375,0.0,3.59375,3.59375,1.15625,0.0,0.78125,0.65625,1.0,26.556249618530273,30.375,1.0,1.4375,2.8125,2.8125,0.0,4,4 3
786,594.3796997070312,592.126220703125,495.2496032714844,290.10626220703125,2.5,0.0,3.625,3.625,1.28125,0.0,0.65625,0.6875,1.0,27.0625,34.21875,1.96875,1.5,2.90625,2.90625,0.0,4,4 3
787,565.8938598632812,564.0048828125,472.2259826660156,281.15625,2.40625,0.0,3.5,3.5,1.28125,0.0,0.6875,0.53125,1.0,25.881250381469727,34.90625,2.1875,1.40625,2.15625,2.15625,0.0,3,3 4
788,653.6969604492188,650.4969482421875,546.7288818359375,318.3374938964844,2.59375,0.0,3.90625,3.90625,1.34375,0.0,0.84375,0.71875,1.0,29.381250381469727,30.53125,1.4375,1.59375,2.6875,2.6875,0.0,4,4 3
789,614.2642211914062,610.43798828125,512.4125366210938,276.54376220703125,2.53125,0.0,3.71875,3.71875,1.3125,0.0,0.78125,0.625,1.0,27.837499618530273,34.3125,2.125,1.53125,2.6875,2.6875,0.0,3,3 4
790,646.0016479492188,643.7664794921875,539.9017333984375,310.08123779296875,2.625,0.0,3.6875,3.6875,1.1875,0.0,0.90625,0.59375,1.0,29.78125,29.875,1.0,1.625,2.4375,2.4375,0.0,4,4 3
791,648.3619384765625,647.3326416015625,542.6456298828125,294.1937561035156,2.65625,0.0,3.78125,3.78125,1.25,0.0,0.78125,0.75,1.0,29.387500762939453,37.1875,1.0,1.65625,2.875,2.875,0.0,4,4 3
792,605.0706176757812,603.3695068359375,505.21954345703125,278.76251220703125,2.53125,0.0,3.75,3.75,1.34375,0.0,0.71875,0.6875,1.0,27.21875,30.0,1.46875,1.53125,3.5625,3.5625,0.0,3,3 4
793,613.6951293945312,612.0805053710938,514.2633056640625,284.5874938964844,2.53125,0.0,3.5625,3.5625,1.34375,0.0,0.59375,0.625,1.0,27.918750762939453,30.25,2.25,1.53125,5.15625,5.15625,0.0,4,4 3
794,641.5047607421875,638.9114379882812,536.4808349609375,303.79376220703125,2.59375,0.0,3.78125,3.78125,1.25,0.0,0.78125,0.75,1.0,28.768749237060547,31.5,1.4375,1.59375,5.5,5.5,0.0,3,3 4
795,643.9993286132812,642.1676635742188,538.0924682617188,289.29998779296875,2.65625,0.0,3.71875,3.71875,1.09375,0.0,0.84375,0.78125,1.0,28.737499237060547,31.875,1.0,1.65625,4.375,4.375,0.0,1,1 4
796,656.4309692382812,655.0656127929688,550.8031005859375,282.16876220703125,2.65625,0.0,3.8125,3.8125,1.1875,0.0,0.8125,0.8125,1.0,29.674999237060547,29.03125,1.46875,1.65625,4.6875,4.6875,0.0,3,3 1
797,663.6862182617188,662.1126708984375,556.3880615234375,296.7250061035156,2.65625,0.0,4.0,4.0,1.375,0.0,0.875,0.75,1.0,29.587499618530273,28.78125,1.46875,1.65625,4.4375,4.4375,0.0,4,4 3
798,631.3343505859375,628.5494995117188,528.8997192382812,275.1000061035156,2.5625,0.0,3.8125,3.8125,1.28125,0.0,0.875,0.65625,1.0,27.887500762939453,27.5,1.96875,1.5625,4.78125,4.78125,0.0,4,4 3
799,645.346923828125,643.8193359375,544.2105712890625,274.42498779296875,2.5625,0.0,3.6875,3.6875,1.09375,0.0,0.8125,0.75,1.03125,30.625,22.15625,1.0,1.5625,4.125,4.125,0.0,0,0 1
800,737.169677734375,735.0499877929688,618.8990478515625,293.3812561035156,2.875,0.0,4.25,4.25,1.53125,0.0,0.875,0.8125,1.03125,31.84375,32.125,1.0,1.875,4.1875,4.1875,0.0,2,2 4
801,688.0104370117188,686.2950439453125,577.6569213867188,285.6875,2.75,0.0,3.84375,3.84375,1.125,0.0,0.84375,0.875,1.0,30.4375,31.625,1.03125,1.75,3.875,3.875,0.0,3,3 0
802,622.869873046875,621.487060546875,520.9224853515625,291.73126220703125,2.5625,0.0,3.8125,3.8125,1.3125,0.0,0.75,0.75,1.0,28.350000381469727,33.0625,1.25,1.5625,4.53125,4.53125,0.0,4,4 3
803,685.4324951171875,682.2100830078125,573.973388671875,307.3125,2.71875,0.0,3.75,3.75,1.1875,0.0,0.8125,0.6875,1.0625,31.575000762939453,31.84375,1.1875,1.71875,4.8125,4.8125,0.0,3,3 2
804,632.0824584960938,630.4033203125,529.99072265625,292.3187561035156,2.5625,0.0,3.75,3.75,1.25,0.0,0.78125,0.71875,1.0,28.731250762939453,29.03125,2.96875,1.5625,5.8125,5.8125,0.0,3,3 4
805,634.5106811523438,630.5238037109375,527.48193359375,289.4312438964844,2.625,0.0,3.78125,3.78125,1.4375,0.0,0.65625,0.6875,1.0,28.862499237060547,31.21875,1.0,1.625,3.46875,3.46875,0.0,3,3 4
806,663.072021484375,660.9105224609375,556.0989990234375,290.6312561035156,2.65625,0.0,3.8125,3.8125,1.4375,0.0,0.65625,0.71875,1.0,30.375,33.65625,1.0,1.65625,3.59375,3.59375,0.0,3,3 4
807,581.404052734375,580.9305419921875,486.28863525390625,262.23748779296875,2.5,0.0,3.40625,3.40625,1.21875,0.0,0.59375,0.59375,1.0,27.25,36.8125,1.875,1.5,2.59375,2.59375,0.0,0,0 4
808,661.487548828125,657.9757690429688,553.1796264648438,294.1937561035156,2.65625,0.0,3.8125,3.8125,1.28125,0.0,0.78125,0.71875,1.03125,29.299999237060547,38.09375,1.46875,1.65625,2.46875,2.46875,0.0,3,3 2
809,515.3850708007812,512.555908203125,426.41943359375,241.85000610351562,2.375,0.0,2.96875,2.96875,1.03125,0.0,0.46875,0.46875,1.0,24.549999237060547,38.34375,1.0,1.375,1.9375,1.9375,0.0,3,3 1
810,608.1018676757812,604.9920654296875,506.1146545410156,255.38125610351562,2.59375,0.0,3.59375,3.59375,1.375,0.0,0.5625,0.65625,1.0,26.643749237060547,39.71875,1.0,1.59375,1.71875,1.71875,0.0,3,3 4
811,557.1316528320312,554.166015625,461.6746520996094,255.3125,2.46875,0.0,3.375,3.375,1.3125,0.0,0.5625,0.5,1.0,25.212499618530273,41.59375,1.0,1.46875,1.6875,1.6875,0.0,3,3 4
812,593.1067504882812,591.6525268554688,495.5023498535156,253.6125030517578,2.53125,0.0,3.53125,3.53125,1.28125,0.0,0.625,0.625,1.0,27.956249237060547,36.59375,1.0,1.53125,1.8125,1.8125,0.0,3,3 4
813,595.2237548828125,592.9705810546875,496.3580017089844,269.8687438964844,2.5,0.0,3.84375,3.84375,1.46875,0.0,0.6875,0.6875,1.0,26.356250762939453,33.90625,2.6875,1.5,2.3125,2.3125,0.0,3,3 2
814,544.9671630859375,542.2803344726562,453.64923095703125,260.01251220703125,2.375,0.0,3.3125,3.3125,1.21875,0.0,0.5,0.59375,1.0,25.725000381469727,32.9375,3.3125,1.375,2.15625,2.15625,0.0,3,3 4
815,469.12762451171875,467.00213623046875,391.8532409667969,249.625,2.09375,0.0,3.15625,3.15625,1.15625,0.0,0.5,0.5,1.0,22.806249618530273,31.90625,4.90625,1.09375,2.34375,2.34375,0.0,3,3 1
816,450.67913818359375,447.6963806152344,372.77642822265625,239.5812530517578,2.125,0.0,2.9375,2.9375,1.15625,0.0,0.34375,0.4375,1.0,21.893749237060547,34.875,4.5,1.125,1.84375,1.84375,0.0,3,3 4
817,500.9364318847656,495.595947265625,413.70458984375,258.5874938964844,2.25,0.0,3.0625,3.0625,1.15625,0.0,0.4375,0.46875,1.0,23.399999618530273,35.1875,3.28125,1.25,2.90625,2.90625,0.0,3,3 4
818,557.031982421875,554.1986083984375,461.65203857421875,282.9375,2.4375,0.0,3.375,3.375,1.28125,0.0,0.4375,0.65625,1.0,25.137500762939453,37.53125,1.0,1.4375,2.90625,2.90625,0.0,3,3 4
819,639.2801513671875,636.205810546875,533.3513793945312,303.73126220703125,2.59375,0.0,3.9375,3.9375,1.4375,0.0,0.71875,0.78125,1.0,27.668750762939453,35.96875,2.9375,1.59375,3.0,3.0,0.0,3,3 4
820,640.2144775390625,637.5423583984375,533.7002563476562,299.23748779296875,2.625,0.0,3.9375,3.9375,1.5,0.0,0.6875,0.75,1.0,27.112499237060547,35.59375,1.59375,1.625,4.1875,4.1875,0.0,3,3 1
821,755.5698852539062,753.0369873046875,635.367431640625,310.10626220703125,2.875,0.0,4.40625,4.40625,1.65625,0.0,0.875,0.875,1.0,32.162498474121094,34.875,2.96875,1.875,4.0,4.0,0.0,3,3 4
822,762.141845703125,759.2642822265625,639.4949951171875,330.38751220703125,2.875,0.0,4.6875,4.6875,1.8125,0.0,0.9375,0.9375,1.0,31.943750381469727,36.625,1.71875,1.875,4.5,4.5,0.0,3,3 4
823,777.4371948242188,775.9595947265625,654.2113647460938,314.26873779296875,2.9375,0.0,4.71875,4.71875,1.84375,0.0,0.9375,0.9375,1.0,32.13750076293945,39.5,1.5,1.9375,6.59375,6.59375,0.0,3,3 4
824,784.825927734375,782.7916259765625,660.095703125,327.9125061035156,2.9375,0.0,4.71875,4.71875,1.8125,0.0,0.96875,0.96875,0.96875,33.61249923706055,36.90625,1.0,1.9375,6.03125,6.03125,0.0,3,3 4
825,785.4946899414062,783.971923828125,661.887939453125,313.17498779296875,2.9375,0.0,4.75,4.75,1.84375,0.0,0.96875,0.9375,1.0,33.61249923706055,33.25,1.0,1.9375,6.625,6.625,0.0,1,1 4
826,681.8738403320312,678.5364379882812,571.3790893554688,295.45623779296875,2.6875,0.0,4.09375,4.09375,1.53125,0.0,0.8125,0.75,1.0,28.524999618530273,33.75,2.625,1.6875,5.96875,5.96875,0.0,4,4 3
827,790.173583984375,788.1419677734375,663.1736450195312,323.6937561035156,3.0,0.0,4.75,4.75,1.8125,0.0,1.0,0.96875,0.96875,32.131248474121094,34.875,1.0,2.0,6.75,6.75,0.0,3,3 4
828,778.49658203125,775.3935546875,653.8421630859375,316.2562561035156,2.9375,0.0,4.625,4.625,1.78125,0.0,0.96875,0.9375,0.9375,32.57500076293945,32.75,1.0,1.9375,7.53125,7.53125,0.0,3,3 0
829,753.9693603515625,751.5150146484375,632.6268310546875,307.23748779296875,2.90625,0.0,4.4375,4.4375,1.6875,0.0,1.0,0.875,0.875,31.743749618530273,34.40625,1.0,1.90625,5.75,5.75,0.0,3,3 4
830,773.9359741210938,772.494384765625,651.9500732421875,309.4312438964844,2.9375,0.0,4.40625,4.40625,1.625,0.0,1.0,0.90625,0.875,33.73749923706055,32.5,1.0,1.9375,4.65625,4.65625,0.0,4,4 0
831,788.7935791015625,788.0853271484375,666.6245727539062,318.5062561035156,2.9375,0.0,4.5,4.5,1.78125,0.0,1.0,0.8125,0.90625,34.224998474121094,28.59375,1.0,1.9375,4.78125,4.78125,0.0,3,3 1
832,798.4906616210938,797.7350463867188,672.2368774414062,316.01251220703125,3.03125,0.0,4.65625,4.65625,1.75,0.0,1.0,0.96875,0.9375,32.0,31.90625,1.0,2.03125,4.1875,4.1875,0.0,3,3 2
833,791.4331665039062,789.3978271484375,665.9244384765625,306.63751220703125,3.0,0.0,4.53125,4.53125,1.625,0.0,1.0,0.9375,0.96875,33.42499923706055,30.09375,1.0,2.0,4.1875,4.1875,0.0,3,3 2
834,771.5713500976562,769.9371337890625,650.240234375,306.4750061035156,2.90625,0.0,4.625,4.625,1.75,0.0,1.0,0.90625,0.96875,32.28125,30.59375,1.0,1.90625,4.65625,4.65625,0.0,3,3 1
835,750.0521240234375,749.3187255859375,633.8125,291.78125,2.84375,0.0,4.4375,4.4375,1.625,0.0,1.0,0.875,0.9375,31.831249237060547,32.5625,1.0,1.84375,3.96875,3.96875,0.0,3,3 1
836,776.0283813476562,774.742431640625,653.7408447265625,310.26251220703125,2.9375,0.0,4.5625,4.5625,1.6875,0.0,1.0,0.9375,0.9375,32.57500076293945,34.0625,1.0,1.9375,4.8125,4.8125,0.0,3,3 2
837,691.0645141601562,687.4703369140625,579.4583129882812,289.21875,2.6875,0.0,4.375,4.375,1.625,0.0,0.96875,0.875,0.90625,28.756250381469727,29.40625,1.46875,1.6875,4.1875,4.1875,0.0,4,4 3
838,763.217529296875,761.361572265625,642.1246948242188,304.86248779296875,2.90625,0.0,4.5625,4.5625,1.75,0.0,1.0,0.9375,0.875,31.5625,35.25,1.0,1.90625,4.5625,4.5625,0.0,3,3 4
839,774.640380859375,770.3304443359375,648.6661987304688,308.0062561035156,2.96875,0.0,4.4375,4.4375,1.65625,0.0,1.0,0.9375,0.84375,32.368751525878906,32.46875,1.0,1.96875,4.5,4.5,0.0,3,3 4
840,778.5394897460938,776.1275634765625,653.3180541992188,314.875,2.96875,0.0,4.65625,4.65625,1.6875,0.0,1.0,0.96875,1.0,31.962499618530273,37.28125,1.0,1.96875,3.46875,3.46875,0.0,3,3 2
841,797.1854248046875,794.6785888671875,669.62841796875,326.1875,3.0,0.0,4.71875,4.71875,1.78125,0.0,1.0,1.0,0.9375,32.587501525878906,36.625,1.0,2.0,3.34375,3.34375,0.0,3,3 4
842,773.416259765625,772.4332275390625,649.7230224609375,315.90625,2.96875,0.0,4.625,4.625,1.6875,0.0,1.0,1.0,0.9375,31.818750381469727,39.84375,1.0,1.96875,3.34375,3.34375,0.0,3,3 2
843,789.3857421875,785.4093017578125,660.5694580078125,328.625,3.0,0.0,4.65625,4.65625,1.71875,0.0,0.96875,0.96875,1.0,32.131248474121094,39.21875,1.0,2.0,4.40625,4.40625,0.0,3,3 0
844,760.27490234375,758.3976440429688,637.6241455078125,320.6625061035156,2.90625,0.0,4.75,4.75,1.75,0.0,1.0,1.0,1.0,31.543750762939453,34.40625,1.0,1.90625,4.59375,4.59375,0.0,3,3 1
845,738.4069213867188,736.9303588867188,619.7735595703125,315.53125,2.84375,0.0,4.625,4.625,1.75,0.0,0.9375,0.9375,1.0,30.237499237060547,36.75,1.0,1.84375,3.40625,3.40625,0.0,3,3 0
846,661.8571166992188,660.4996948242188,554.0272827148438,313.28125,2.65625,0.0,4.0,4.0,1.40625,0.0,0.84375,0.78125,0.96875,29.143749237060547,36.125,1.96875,1.65625,4.3125,4.3125,0.0,3,3 4
847,689.9940795898438,688.3129272460938,577.9616088867188,310.40625,2.71875,0.0,4.375,4.375,1.71875,0.0,0.84375,0.8125,1.0,28.575000762939453,35.59375,2.46875,1.71875,5.4375,5.4375,0.0,3,3 4
848,705.9802856445312,702.7789306640625,590.1099853515625,329.6187438964844,2.75,0.0,4.25,4.25,1.6875,0.0,0.78125,0.78125,1.0,31.600000381469727,35.25,2.375,1.75,4.875,4.875,0.0,3,3 4
849,582.4553833007812,579.8699340820312,485.9371032714844,281.85626220703125,2.4375,0.0,3.71875,3.71875,1.46875,0.0,0.59375,0.65625,1.0,25.5,36.3125,5.9375,1.4375,4.0,4.0,0.0,3,3 4
850,687.9432373046875,686.2896728515625,574.0426025390625,327.54376220703125,2.75,0.0,4.3125,4.3125,1.65625,0.0,0.84375,0.8125,1.0,28.443750381469727,38.46875,1.9375,1.75,5.3125,5.3125,0.0,2,2 3
851,758.0441284179688,755.1216430664062,636.033203125,320.78125,2.875,0.0,4.625,4.625,1.71875,0.0,0.96875,0.9375,1.0,32.21875,34.3125,1.46875,1.875,5.40625,5.40625,0.0,3,3 2
852,787.8941040039062,785.2916259765625,660.6068115234375,331.17498779296875,3.0,0.0,4.59375,4.59375,1.625,0.0,1.0,1.0,0.96875,31.950000762939453,32.90625,1.0,2.0,5.1875,5.1875,0.0,3,3 4
