generation,best_fitness,mean_fitness,mean_reward,mean_survival,mean_floor_reached,mean_bosses_defeated,mean_chests_opened,mean_powerups_picked,mean_damage_powerups,mean_range_powerups,mean_speed_powerups,mean_diagonal_powerups,mean_vitality_powerups,mean_damage,mean_gate_distance,mean_best_gate_distance,mean_gate_tile_visits,mean_use_gate_attempts,mean_invalid_use_gate_attempts,mean_boss_damage,mean_boss_hits,mean_boss_health_remaining,mean_floor5_entry_alive,mean_floor5_entry_power_score,mean_alive_attack_bonus,mean_alive_range_bonus,mean_powered_agent_deaths,mean_miniboss_defeated,success_rate,champion_id,elite_ids
346,6856.39794921875,5244.77490234375,4589.8720703125,486.12188720703125,8.625,0.84375,12.703125,25.375,7.625,3.734375,4.796875,1.578125,7.640625,124.51875305175781,48.515625,2.0,7.625,105.703125,19.46875,40.70781326293945,2.1500000953674316,121.4609375,4.625,22.8046875,0.6067708134651184,0.06484375149011612,0.9375,0.84375,0.0,3,3 1
347,7459.66064453125,5709.4619140625,5006.966796875,503.5,9.15625,0.921875,13.296875,26.453125,8.1875,4.234375,4.765625,1.546875,7.71875,132.8984375,51.359375,2.0,8.15625,114.390625,19.6875,44.889060974121094,2.3343749046325684,130.8671875,4.78125,23.875,0.435546875,0.07265625149011612,0.921875,0.921875,0.0,3,3 1
348,6526.14013671875,4929.83154296875,4312.53271484375,475.3843688964844,8.234375,0.765625,12.515625,24.953125,7.46875,3.84375,4.59375,1.625,7.421875,119.1312484741211,51.265625,1.984375,7.234375,115.5625,17.71875,39.685935974121094,2.090625047683716,101.5703125,4.515625,22.65625,0.41015625,0.01875000074505806,0.921875,0.765625,0.0,3,3 2
349,5821.7724609375,4467.43017578125,3899.509765625,469.953125,7.65625,0.703125,11.296875,22.5,6.8125,3.25,4.234375,1.359375,6.84375,107.515625,47.484375,2.234375,6.65625,104.046875,15.203125,34.328125,1.84375,102.734375,3.78125,18.875,0.447265625,0.03828125074505806,1.046875,0.703125,0.0,3,3 1
350,6402.13330078125,4922.62890625,4306.2294921875,505.11248779296875,8.21875,0.765625,12.078125,24.0625,7.359375,3.578125,4.46875,1.359375,7.296875,119.25,50.84375,2.0,7.21875,120.84375,17.59375,39.779685974121094,2.0875000953674316,106.1015625,4.21875,21.203125,0.55078125,0.06562499701976776,1.015625,0.765625,0.0,3,3 1
351,6529.4033203125,5013.3779296875,4389.2724609375,509.34375,8.234375,0.8125,11.890625,23.75,7.3125,3.578125,4.265625,1.453125,7.140625,116.5640640258789,48.34375,2.265625,7.234375,125.546875,18.421875,37.704689025878906,1.9968750476837158,110.8515625,4.015625,20.3125,0.728515625,0.08437500149011612,0.90625,0.8125,0.0,3,3 1
352,6782.17041015625,5212.65869140625,4574.5849609375,521.6343994140625,8.46875,0.796875,12.34375,24.609375,7.546875,3.625,4.640625,1.328125,7.46875,122.84687805175781,48.6875,2.0625,7.46875,105.390625,17.734375,39.724998474121094,2.046875,137.9375,4.015625,20.09375,0.552734375,0.04921875149011612,0.96875,0.796875,0.0,3,3 1
353,7340.5244140625,5581.970703125,4900.984375,528.734375,8.953125,0.859375,13.203125,26.28125,8.0,4.109375,4.828125,1.671875,7.671875,133.50155639648438,52.484375,2.0,7.953125,104.796875,17.828125,45.20781326293945,2.278125047683716,137.7109375,4.484375,22.5625,0.396484375,0.05312500149011612,0.921875,0.859375,0.0,3,3 1
354,7311.1171875,5567.21630859375,4890.123046875,526.7249755859375,8.9375,0.84375,13.078125,26.140625,7.953125,3.9375,4.96875,1.390625,7.890625,132.69686889648438,53.1875,1.984375,7.9375,117.109375,20.296875,46.13593673706055,2.3531250953674316,133.0703125,4.5,22.65625,0.376953125,0.03125,0.96875,0.84375,0.0,3,3 4
355,6929.40771484375,5257.07177734375,4618.478515625,520.109375,8.53125,0.765625,12.8125,25.578125,7.78125,3.96875,4.828125,1.390625,7.609375,127.71875,50.21875,2.1875,7.53125,140.328125,26.28125,43.84062576293945,2.234375,138.921875,4.296875,21.421875,0.62109375,0.08125000447034836,0.875,0.765625,0.0,3,3 1
356,7046.2509765625,5381.4501953125,4723.61279296875,532.4000244140625,8.6875,0.828125,12.6875,25.359375,7.78125,3.765625,4.75,1.390625,7.671875,126.3343734741211,51.59375,2.765625,7.6875,149.21875,31.578125,42.0703125,2.2281250953674316,148.0859375,4.53125,22.3203125,0.484375,0.04374999925494194,0.890625,0.828125,0.0,3,3 1
357,7063.00146484375,5440.08203125,4765.0732421875,530.7156372070312,8.84375,0.875,13.0,25.921875,7.890625,4.015625,4.828125,1.46875,7.71875,124.7890625,46.671875,2.0,7.84375,153.078125,30.265625,39.47187423706055,2.0843749046325684,143.265625,4.453125,22.234375,0.908203125,0.13437500596046448,0.828125,0.875,0.0,3,3 1
358,7247.8203125,5501.25244140625,4830.37158203125,520.390625,8.8125,0.859375,12.890625,25.71875,7.90625,4.0625,4.84375,1.359375,7.546875,129.09530639648438,52.703125,3.46875,7.8125,148.640625,27.671875,43.78125,2.231250047683716,137.65625,4.4375,22.203125,0.267578125,0.03125,0.921875,0.859375,0.0,3,3 1
359,6765.4189453125,5149.28369140625,4515.4013671875,503.546875,8.453125,0.78125,12.4375,24.6875,7.5625,3.65625,4.640625,1.34375,7.484375,120.62968444824219,52.15625,2.75,7.453125,149.265625,29.78125,39.079689025878906,2.046875,141.4765625,4.28125,21.265625,0.333984375,0.04140625149011612,0.953125,0.78125,0.0,3,3 1
360,7284.84716796875,5546.9228515625,4872.923828125,505.02813720703125,8.90625,0.84375,12.8125,25.546875,7.984375,3.96875,4.734375,1.25,7.609375,132.4875030517578,53.8125,2.0,7.90625,188.828125,46.34375,46.31718826293945,2.362499952316284,134.0390625,4.609375,22.953125,0.2513020932674408,0.00937500037252903,1.0,0.84375,0.0,3,3 4
361,7479.1708984375,5611.38525390625,4922.5634765625,495.51251220703125,8.96875,0.90625,13.046875,26.03125,8.140625,4.15625,4.765625,1.1875,7.78125,137.4328155517578,50.703125,2.0,7.96875,184.0625,46.34375,51.0390625,2.565624952316284,121.3671875,4.796875,23.9921875,0.40625,0.05546874925494194,0.921875,0.90625,0.0,3,3 1
362,7380.95361328125,5628.6865234375,4941.0830078125,486.6468811035156,9.015625,0.890625,12.65625,25.28125,7.890625,3.828125,4.734375,1.140625,7.6875,134.7453155517578,51.390625,2.0,8.015625,222.640625,62.171875,47.287498474121094,2.4781250953674316,141.6875,4.671875,23.375,0.4114583432674408,0.03125,0.921875,0.890625,0.0,3,3 1
363,7969.55322265625,6010.0439453125,5285.46484375,492.4781188964844,9.40625,0.953125,13.53125,26.984375,8.375,4.1875,5.125,1.140625,8.15625,143.70938110351562,53.96875,2.0,8.40625,220.28125,58.65625,55.228126525878906,2.75,125.109375,4.75,23.8125,0.134765625,0.0062500000931322575,1.0,0.953125,0.0,3,3 1
364,7938.814453125,6019.103515625,5299.3486328125,503.6875,9.4375,0.90625,13.71875,27.390625,8.5625,4.453125,5.078125,1.203125,8.09375,144.203125,53.875,2.0,8.4375,220.84375,63.9375,52.18437576293945,2.659374952316284,152.828125,4.828125,24.21875,0.2330729216337204,0.0031250000465661287,0.984375,0.90625,0.0,3,3 2
365,7617.06298828125,5746.20947265625,5044.3427734375,502.63751220703125,9.125,0.921875,13.421875,26.8125,8.375,4.046875,4.921875,1.21875,8.25,138.5749969482422,50.265625,1.984375,8.125,175.328125,43.03125,50.6015625,2.546875,119.8046875,4.671875,23.1328125,0.515625,0.05312500149011612,0.921875,0.921875,0.0,3,3 1
366,8219.443359375,6215.0341796875,5473.3173828125,499.15936279296875,9.65625,0.953125,14.0625,27.984375,8.71875,4.5625,5.109375,1.28125,8.3125,148.5656280517578,52.96875,2.0,8.65625,159.671875,37.859375,56.162498474121094,2.796875,147.3125,4.984375,24.828125,0.357421875,0.04062500223517418,0.9375,0.953125,0.0,3,3 1
367,7901.03662109375,6069.73583984375,5339.77734375,503.9593811035156,9.53125,0.9375,13.5625,27.046875,8.359375,4.34375,4.984375,1.3125,8.046875,143.55313110351562,50.96875,2.0,8.53125,140.0,33.359375,50.3359375,2.5875000953674316,153.3203125,4.90625,24.46875,0.5013020634651184,0.08203125,0.90625,0.9375,0.0,3,3 2
368,7680.8876953125,5769.6962890625,5067.1328125,490.6468811035156,9.171875,0.90625,13.546875,27.0625,8.4375,4.296875,5.03125,1.203125,8.09375,141.32186889648438,53.46875,2.0,8.171875,104.78125,23.40625,53.892189025878906,2.684375047683716,116.1640625,5.0,24.875,0.19140625,0.00937500037252903,1.0,0.90625,0.0,3,3 1
369,7570.251953125,5843.18310546875,5131.56005859375,511.8062438964844,9.296875,0.921875,13.375,26.71875,8.296875,4.015625,4.9375,1.46875,8.0,134.4765625,51.5625,2.0,8.296875,128.0,32.078125,44.623435974121094,2.3343749046325684,165.9453125,4.921875,24.3671875,0.62109375,0.08749999850988388,0.890625,0.921875,0.0,3,3 1
370,7447.259765625,5729.6767578125,5032.9482421875,516.734375,9.125,0.890625,13.4375,26.796875,8.25,4.109375,5.046875,1.34375,8.046875,135.28750610351562,49.21875,2.0,8.125,140.1875,31.65625,49.23906326293945,2.4937500953674316,139.1171875,4.71875,23.5390625,0.771484375,0.11328125,0.90625,0.890625,0.0,3,3 2
371,7528.72509765625,5699.79541015625,5001.56103515625,498.6343688964844,9.078125,0.921875,13.328125,26.546875,8.203125,4.21875,4.875,1.34375,7.90625,135.73281860351562,50.9375,2.734375,8.078125,140.578125,34.84375,48.103126525878906,2.418750047683716,134.171875,4.734375,23.828125,0.39453125,0.06093750149011612,0.90625,0.921875,0.0,3,3 2
372,8131.8173828125,6181.03369140625,5440.1416015625,513.40625,9.65625,0.953125,13.765625,27.390625,8.515625,4.5,5.0625,1.265625,8.046875,144.90625,55.34375,2.0,8.65625,158.59375,39.28125,52.751564025878906,2.6812500953674316,143.1171875,4.984375,24.8359375,0.099609375,0.0031250000465661287,0.984375,0.953125,0.0,3,3 1
373,7678.2421875,5824.20751953125,5118.24951171875,490.59686279296875,9.203125,0.921875,13.4375,26.875,8.421875,4.296875,4.828125,1.34375,7.984375,137.0968780517578,52.390625,2.359375,8.203125,166.4375,40.21875,50.42656326293945,2.5250000953674316,140.3671875,4.828125,24.15625,0.34375,0.05312500149011612,0.953125,0.921875,0.0,3,3 2
374,7788.29931640625,5966.9501953125,5243.26416015625,491.1968688964844,9.40625,0.953125,13.734375,27.421875,8.4375,4.390625,5.0,1.4375,8.15625,136.70156860351562,52.59375,2.0,8.40625,167.109375,39.609375,49.048439025878906,2.5218749046325684,151.0078125,4.984375,24.828125,0.458984375,0.06718750298023224,0.921875,0.953125,0.0,3,3 1
375,7297.19482421875,5546.40625,4873.3427734375,471.26251220703125,8.953125,0.828125,13.0,25.9375,8.0,4.0625,4.8125,1.3125,7.75,129.10000610351562,53.09375,2.0,7.953125,166.59375,39.640625,47.349998474121094,2.421875,137.9375,4.765625,23.7734375,0.28125,0.02500000037252903,0.984375,0.828125,0.0,3,3 1
376,7590.50439453125,5770.1943359375,5066.39306640625,478.6468811035156,9.1875,0.921875,13.234375,26.4375,8.125,4.078125,4.890625,1.328125,8.015625,134.57186889648438,50.375,2.0,8.1875,184.671875,42.046875,47.28593826293945,2.4000000953674316,136.3828125,4.671875,23.375,0.4798177182674408,0.05624999850988388,0.953125,0.921875,0.0,3,3 1
377,7626.74267578125,5804.90185546875,5101.28564453125,486.2749938964844,9.21875,0.90625,13.296875,26.546875,8.234375,4.234375,4.8125,1.3125,7.953125,135.05313110351562,54.0625,2.0,8.21875,205.3125,48.453125,49.05156326293945,2.5062499046325684,134.7421875,4.71875,23.703125,0.177734375,0.01953125,1.015625,0.90625,0.0,3,3 2
378,7990.86279296875,6108.2373046875,5375.16552734375,496.23126220703125,9.546875,0.953125,13.640625,27.203125,8.546875,4.53125,4.90625,1.328125,7.890625,142.171875,55.421875,2.0,8.546875,187.765625,48.53125,51.985939025878906,2.612499952316284,143.1953125,4.84375,24.015625,0.16015625,0.00937500037252903,0.96875,0.953125,0.0,3,3 2
379,8032.7470703125,6066.6083984375,5337.9755859375,486.4312438964844,9.515625,0.9375,13.65625,27.171875,8.5,4.484375,4.953125,1.265625,7.96875,143.2765655517578,53.234375,1.984375,8.515625,170.171875,46.015625,53.89374923706055,2.6875,142.71875,5.0,24.703125,0.326171875,0.05624999850988388,0.921875,0.9375,0.0,3,3 1
380,7319.33056640625,5556.76708984375,4878.32177734375,464.23126220703125,8.953125,0.859375,13.25,26.46875,8.296875,4.203125,4.734375,1.34375,7.890625,129.61874389648438,52.515625,2.0,7.953125,179.953125,53.859375,46.14531326293945,2.309375047683716,128.0234375,4.734375,23.2890625,0.337890625,0.04765624925494194,0.953125,0.859375,0.0,3,3 2
381,7576.26416015625,5738.5625,5040.373046875,482.30938720703125,9.125,0.90625,13.46875,26.75,8.359375,4.21875,4.953125,1.265625,7.953125,134.9015655517578,51.890625,2.0,8.125,224.625,71.59375,48.6875,2.4375,129.375,4.671875,23.265625,0.09765625,0.00390625,1.03125,0.90625,0.0,3,3 1
382,7810.671875,5920.9677734375,5206.79736328125,482.28125,9.328125,0.921875,13.5625,26.90625,8.3125,4.5625,4.890625,1.359375,7.78125,141.05313110351562,51.921875,1.953125,8.328125,221.859375,73.546875,52.068748474121094,2.643749952316284,132.15625,4.828125,24.109375,0.369140625,0.04062500223517418,0.9375,0.921875,0.0,3,3 1
383,7971.46533203125,6062.7294921875,5335.15966796875,493.97186279296875,9.5,0.9375,13.421875,26.78125,8.453125,4.421875,4.8125,1.203125,7.890625,143.92813110351562,53.109375,2.0,8.5,224.3125,63.0625,53.671875,2.7249999046325684,132.890625,4.75,23.6484375,0.33203125,0.04062499850988388,0.9375,0.9375,0.0,3,3 2
384,7660.05029296875,5781.65771484375,5075.36865234375,480.765625,9.171875,0.9375,13.078125,26.03125,8.203125,4.15625,4.78125,1.09375,7.796875,141.0968780517578,51.625,2.0,8.171875,228.234375,62.359375,54.890625,2.78125,105.546875,4.65625,23.71875,0.3684895932674408,0.05000000074505806,0.96875,0.921875,0.0,3,3 4
385,8056.13623046875,6067.8623046875,5343.65673828125,510.83123779296875,9.453125,0.921875,13.515625,27.0,8.515625,4.4375,4.984375,1.046875,8.015625,150.8984375,53.15625,2.0,8.453125,270.03125,76.625,57.72187423706055,2.871875047683716,128.578125,4.734375,23.4921875,0.361328125,0.03750000149011612,0.96875,0.921875,0.0,3,3 1
386,7580.32373046875,5759.27392578125,5063.49072265625,503.04998779296875,9.15625,0.875,13.078125,26.03125,8.265625,4.140625,4.78125,1.046875,7.796875,139.78280639648438,52.3125,1.96875,8.15625,299.203125,84.78125,51.24531173706055,2.575000047683716,123.7734375,4.703125,23.4609375,0.322265625,0.03229166567325592,0.984375,0.875,0.0,3,3 1
387,8093.50146484375,6124.2548828125,5385.17041015625,529.3343505859375,9.5625,0.96875,13.828125,27.59375,8.765625,4.5625,4.96875,1.09375,8.203125,148.8781280517578,51.65625,2.0,8.5625,345.296875,93.34375,54.78437423706055,2.7750000953674316,125.765625,4.890625,24.3515625,0.5703125,0.07968749850988388,0.921875,0.953125,0.0,3,3 2
388,7071.31396484375,5369.33642578125,4713.1318359375,487.47186279296875,8.71875,0.8125,12.5625,25.03125,7.796875,3.875,4.609375,1.0625,7.6875,129.61093139648438,53.25,2.0,7.71875,364.453125,98.53125,47.01250076293945,2.465625047683716,119.9375,4.53125,22.6796875,0.4765625,0.03125,1.0,0.8125,0.0,3,3 1
389,7150.97998046875,5407.67822265625,4740.9248046875,483.6875,8.765625,0.859375,12.703125,25.328125,7.890625,3.921875,4.71875,1.03125,7.765625,129.9953155517578,52.3125,2.0,7.765625,366.96875,100.4375,48.428123474121094,2.53125,116.609375,4.71875,23.578125,0.5631510615348816,0.04374999925494194,0.921875,0.84375,0.0,3,3 1
390,7876.34814453125,5984.41162109375,5270.9912109375,501.2437438964844,9.34375,0.90625,13.40625,26.734375,8.40625,4.328125,4.9375,1.09375,7.96875,144.1453094482422,54.515625,2.21875,8.34375,382.984375,104.6875,54.30781173706055,2.737499952316284,138.4609375,4.671875,23.1796875,0.234375,0.00937500037252903,0.96875,0.90625,0.0,3,3 1
391,8008.66552734375,6052.36669921875,5326.72265625,519.46875,9.484375,0.921875,13.859375,27.65625,8.640625,4.53125,5.09375,1.234375,8.15625,143.2140655517578,55.640625,1.96875,8.484375,401.171875,102.671875,53.998435974121094,2.7125000953674316,140.3203125,4.90625,24.5546875,0.13671875,0.0,1.0,0.921875,0.0,3,3 4
392,7161.7763671875,5441.84228515625,4777.466796875,480.47186279296875,8.8125,0.828125,12.71875,25.375,7.921875,3.859375,4.734375,1.15625,7.703125,129.29531860351562,54.5625,2.0,7.8125,297.9375,74.671875,45.15312576293945,2.3812499046325684,127.359375,4.53125,22.484375,0.4212239682674408,0.01875000074505806,0.96875,0.828125,0.0,3,3 4
393,7736.2578125,5863.1689453125,5157.8916015625,488.265625,9.265625,0.890625,13.4375,26.84375,8.375,4.21875,5.03125,1.109375,8.109375,140.6484375,55.515625,2.0,8.265625,280.75,72.171875,52.84375,2.7249999046325684,131.71875,4.75,23.71875,0.2506510317325592,0.0,1.03125,0.890625,0.0,3,3 1
394,8031.619140625,6141.79931640625,5407.314453125,502.3968811035156,9.609375,0.9375,13.71875,27.328125,8.46875,4.484375,5.125,1.109375,8.140625,141.1828155517578,55.46875,2.0,8.609375,318.578125,92.5625,50.243751525878906,2.640625,164.40625,4.921875,24.5234375,0.359375,0.02500000037252903,0.953125,0.9375,0.0,3,3 1
395,7918.06689453125,6030.52197265625,5305.04052734375,490.4281311035156,9.46875,0.9375,13.71875,27.3125,8.5625,4.375,4.96875,1.140625,8.265625,140.03280639648438,54.0625,2.0,8.46875,329.4375,85.390625,51.51250076293945,2.734375,143.6875,4.671875,23.3984375,0.404296875,0.02500000037252903,0.96875,0.9375,0.0,3,3 4
396,7109.00244140625,5420.158203125,4753.8662109375,449.5874938964844,8.828125,0.84375,12.828125,25.53125,7.875,3.8125,4.828125,1.109375,7.90625,124.7796859741211,53.78125,1.984375,7.828125,275.75,76.0625,44.47343826293945,2.4000000953674316,127.6328125,4.8125,23.8046875,0.3717447817325592,0.015625,0.984375,0.84375,0.0,3,3 1
397,7164.84814453125,5495.56494140625,4827.14599609375,460.5843811035156,8.890625,0.828125,12.90625,25.671875,7.96875,4.0,4.8125,1.140625,7.75,126.9546890258789,54.34375,1.984375,7.890625,257.4375,77.59375,45.275001525878906,2.424999952316284,141.125,4.609375,23.0,0.3092447817325592,0.0078125,1.046875,0.828125,0.0,3,3 1
398,7635.97412109375,5870.8974609375,5158.115234375,474.6156311035156,9.34375,0.921875,13.078125,26.03125,8.125,4.125,4.84375,1.125,7.8125,134.7921905517578,54.078125,2.0,8.34375,258.75,79.5625,46.178123474121094,2.465625047683716,154.734375,4.96875,24.515625,0.423828125,0.05000000074505806,0.953125,0.921875,0.0,3,3 1
399,7744.0205078125,5944.6376953125,5230.7978515625,481.8843688964844,9.390625,0.90625,13.375,26.59375,8.359375,4.109375,4.90625,1.09375,8.125,134.4187469482422,49.734375,1.953125,8.390625,220.515625,64.8125,46.93437576293945,2.4937500953674316,161.265625,4.765625,23.390625,0.912109375,0.11249999701976776,0.828125,0.90625,0.0,3,3 1
400,7917.15869140625,6050.0361328125,5323.0771484375,483.14373779296875,9.5,0.9375,13.609375,27.09375,8.46875,4.34375,5.078125,1.125,8.078125,140.25625610351562,52.59375,2.0,8.5,210.84375,64.109375,49.373435974121094,2.5562500953674316,158.1328125,4.90625,24.3671875,0.603515625,0.08437500149011612,0.890625,0.9375,0.0,3,3 1
401,7657.974609375,5820.5361328125,5117.58349609375,465.9750061035156,9.25,0.890625,13.46875,26.859375,8.328125,4.265625,5.0625,1.21875,7.984375,136.3093719482422,53.890625,2.0,8.25,193.125,58.40625,49.685935974121094,2.5718750953674316,145.9453125,4.890625,24.1953125,0.4309895932674408,0.03750000149011612,0.984375,0.890625,0.0,3,3 4
402,7360.0927734375,5595.01953125,4918.02685546875,454.03436279296875,8.984375,0.84375,13.109375,26.09375,8.15625,4.140625,4.859375,1.125,7.8125,128.28125,49.0625,1.984375,7.984375,156.5,50.484375,46.0703125,2.359375,147.7734375,4.671875,23.375,0.8411458134651184,0.13437500596046448,0.828125,0.84375,0.0,3,3 1
403,7189.45654296875,5416.26513671875,4741.80419921875,443.2093811035156,8.828125,0.890625,12.953125,25.84375,7.984375,4.09375,4.859375,1.234375,7.671875,128.17343139648438,49.078125,2.0,7.828125,145.96875,43.15625,48.265625,2.4937500953674316,107.109375,5.0,24.8671875,0.732421875,0.09687500447034836,0.828125,0.890625,0.0,3,3 1
404,7964.07763671875,6130.19677734375,5395.10498046875,466.05938720703125,9.59375,0.953125,13.9375,27.75,8.609375,4.5625,5.15625,1.1875,8.234375,139.5,54.515625,2.0,8.59375,145.203125,47.046875,51.368751525878906,2.6656250953674316,148.15625,4.875,24.4453125,0.3059895932674408,0.0416666641831398,1.015625,0.953125,0.0,3,3 1
405,7981.99462890625,6089.369140625,5359.9501953125,478.671875,9.53125,0.9375,14.078125,28.046875,8.546875,4.515625,5.234375,1.34375,8.40625,139.0421905517578,53.59375,2.0,8.53125,151.078125,48.875,50.217185974121094,2.596874952316284,159.2265625,4.921875,24.546875,0.31640625,0.02812499925494194,0.96875,0.9375,0.0,3,3 1
406,7864.20361328125,6029.45849609375,5307.14453125,467.58123779296875,9.46875,0.921875,13.890625,27.71875,8.5,4.546875,5.09375,1.359375,8.21875,138.22500610351562,54.9375,2.0,8.46875,162.171875,53.0,49.962501525878906,2.565624952316284,153.3125,4.8125,24.0234375,0.23828125,0.00937500037252903,1.015625,0.921875,0.0,3,3 2
407,7863.62353515625,5988.3642578125,5264.6357421875,461.109375,9.421875,0.953125,13.828125,27.5,8.40625,4.34375,5.21875,1.265625,8.265625,135.703125,53.953125,2.0,8.421875,169.953125,56.65625,49.618751525878906,2.575000047683716,149.71875,4.828125,23.9140625,0.201171875,0.015625,1.015625,0.953125,0.0,3,3 4
408,7387.091796875,5653.7998046875,4962.18994140625,463.4750061035156,9.046875,0.90625,13.375,26.6875,8.171875,4.15625,5.078125,1.15625,8.125,128.57656860351562,51.96875,2.0,8.046875,138.359375,48.265625,48.95000076293945,2.715625047683716,137.125,4.84375,23.9765625,0.623046875,0.02812499925494194,0.953125,0.90625,0.0,3,3 1
409,7862.1650390625,5992.9130859375,5273.5009765625,483.4624938964844,9.40625,0.921875,13.875,27.578125,8.5625,4.375,5.15625,1.140625,8.34375,140.46249389648438,53.609375,2.0,8.40625,180.65625,59.796875,54.86406326293945,2.8343749046325684,128.8046875,4.828125,24.1328125,0.3352864682674408,0.0062500000931322575,0.984375,0.921875,0.0,3,3 1
410,7163.58837890625,5535.1572265625,4856.4833984375,470.3500061035156,8.875,0.890625,13.21875,26.328125,8.078125,4.171875,4.890625,1.265625,7.921875,128.4765625,49.375,2.390625,7.875,182.265625,61.109375,49.33281326293945,2.606250047683716,118.9609375,4.59375,23.046875,0.7272135615348816,0.09270833432674408,0.953125,0.875,0.0,3,3 1
411,7286.3603515625,5591.13671875,4909.7021484375,477.37188720703125,9.0,0.859375,13.5,26.875,8.171875,4.234375,5.0,1.421875,8.046875,125.62812805175781,48.875,2.0,8.0,161.5,55.546875,44.98749923706055,2.5,144.4375,4.75,23.65625,1.0690103769302368,0.12161459028720856,0.875,0.859375,0.0,3,3 1
412,7906.849609375,6015.20556640625,5289.18896484375,497.85626220703125,9.421875,0.953125,13.984375,27.828125,8.609375,4.625,5.0,1.375,8.21875,140.55313110351562,49.453125,2.0,8.421875,185.96875,61.140625,52.9453125,2.731250047683716,136.5234375,4.75,23.75,0.67578125,0.11171875149011612,0.953125,0.9375,0.0,3,3 1
413,7496.88330078125,5729.99169921875,5036.9619140625,479.9624938964844,9.078125,0.890625,13.53125,26.984375,8.25,4.3125,4.890625,1.421875,8.109375,135.45156860351562,51.328125,2.0,8.078125,179.921875,55.90625,52.443748474121094,2.6968750953674316,119.34375,4.578125,23.046875,0.5677083134651184,0.06015624850988388,0.96875,0.890625,0.0,3,3 2
414,7259.21240234375,5608.0478515625,4925.30126953125,484.1187438964844,8.984375,0.859375,13.859375,27.65625,8.375,4.515625,5.046875,1.484375,8.234375,133.00936889648438,52.1875,2.0,7.984375,212.1875,66.46875,50.66093826293945,2.765625,117.9453125,4.828125,24.21875,0.7024739384651184,0.03750000149011612,0.96875,0.859375,0.0,3,3 1
415,6788.4873046875,5280.21630859375,4626.7314453125,474.1499938964844,8.6875,0.8125,13.0625,26.046875,7.890625,4.109375,4.765625,1.4375,7.84375,121.5859375,52.71875,2.0,7.6875,188.6875,55.578125,42.0703125,2.4156250953674316,111.2109375,4.71875,23.4921875,0.6796875,0.02109375037252903,1.03125,0.8125,0.0,3,3 1
416,6452.8447265625,5015.5556640625,4394.82470703125,470.5531311035156,8.296875,0.765625,12.609375,25.125,7.5,3.96875,4.640625,1.46875,7.546875,117.12812805175781,51.796875,2.28125,7.296875,179.734375,47.625,42.189064025878906,2.403125047683716,110.3046875,4.375,22.078125,0.5546875,0.015625,1.09375,0.765625,0.0,3,3 1
417,6698.78271484375,5241.6796875,4599.3525390625,487.25,8.5,0.8125,12.890625,25.734375,7.8125,4.1875,4.546875,1.515625,7.671875,121.82499694824219,50.859375,2.609375,7.5,188.09375,50.40625,43.23906326293945,2.371875047683716,120.9921875,4.484375,22.1953125,0.546875,0.02578124962747097,0.96875,0.8125,0.0,3,3 1
418,6354.068359375,4956.19921875,4342.837890625,491.76251220703125,8.234375,0.734375,12.90625,25.703125,7.640625,3.9375,4.8125,1.515625,7.796875,117.9609375,51.734375,2.234375,7.234375,195.515625,52.84375,45.36406326293945,2.5062499046325684,89.1171875,4.4375,22.328125,0.6953125,0.02500000037252903,1.0,0.734375,0.0,3,3 1
419,6916.54052734375,5379.24755859375,4710.28076171875,500.5843811035156,8.703125,0.890625,13.203125,26.21875,8.03125,4.125,4.796875,1.46875,7.796875,126.97343444824219,50.421875,2.390625,7.703125,171.234375,40.9375,47.193748474121094,2.549999952316284,92.46875,4.515625,22.7578125,0.7174479365348816,0.0833333358168602,1.0,0.875,0.0,3,3 1
420,6922.521484375,5353.51220703125,4700.8935546875,497.7906188964844,8.65625,0.8125,13.0625,26.046875,7.84375,4.21875,4.71875,1.46875,7.796875,123.2484359741211,47.421875,2.578125,7.65625,158.65625,42.3125,43.02812576293945,2.346874952316284,128.921875,4.28125,21.6484375,0.8697916865348816,0.10000000149011612,0.890625,0.8125,0.0,3,3 1
421,6355.6982421875,4902.17333984375,4293.328125,481.62811279296875,8.234375,0.71875,12.328125,24.453125,7.5,3.71875,4.40625,1.421875,7.40625,114.87812805175781,49.21875,2.0,7.234375,137.328125,38.1875,40.06562423706055,2.237499952316284,99.359375,4.25,21.1875,0.7897135615348816,0.04921875149011612,0.984375,0.71875,0.0,3,3 1
422,7463.5419921875,5632.53515625,4950.333984375,510.3968811035156,9.0,0.84375,13.90625,27.65625,8.28125,4.609375,4.984375,1.640625,8.140625,133.7609405517578,51.3125,2.0,8.0,122.90625,37.453125,51.857810974121094,2.653125047683716,118.8359375,4.65625,23.2890625,0.5891926884651184,0.06562500447034836,0.96875,0.828125,0.0,3,3 1
423,7842.1376953125,5935.72998046875,5217.43798828125,513.5968627929688,9.328125,0.9375,14.046875,27.859375,8.46875,4.625,5.078125,1.515625,8.171875,139.45938110351562,51.75,2.0,8.328125,141.75,45.359375,55.55781173706055,2.862499952316284,116.2734375,4.671875,23.1328125,0.396484375,0.01875000074505806,0.984375,0.921875,0.0,3,3 1
